% Model,COMSOL_Three_Pipes_Phases_1_to_4.mph
% Version,COMSOL 6.3.0.420
% Date,"Mar 4 2026, 09:32"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
78.9,0.9984905591867536,0.9990703201620088,0.9993035254162449,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79,0.9985042237122645,0.9990759853052649,0.9993187845661232,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.10000000000001,0.9985178882377753,0.9990816504485196,0.9993337210290589,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.2,0.9985315527632858,0.999087315591775,0.9993483348050513,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.30000000000001,0.9985452172887982,0.9990929807350312,0.9993626258940987,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.4,0.9985588818143092,0.9990986458782856,0.999376594296204,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.5,0.9985725463398203,0.9991043110215398,0.9993902400113635,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.60000000000001,0.9985862108653306,0.9991099761647965,0.9994035630395806,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.7,0.9985998753908424,0.9991156413080515,0.9994165633808535,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.80000000000001,0.9986135399163537,0.9991213064513066,0.9994292410351832,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
79.9,0.9986272044418651,0.9991269715945635,0.9994415960025693,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
80.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
81.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
82.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
83.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
84.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
85.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
86.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
87.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.2,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.30000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.4,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.5,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.60000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.7,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.80000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
88.9,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
89,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
89.10000000000001,0.9986408689673756,0.9991326367378175,0.9994536282830107,0.9998585978313643,0.9997999693467956,0.9998739198004389,0.9999092085155589,0.9998856155996397,0.9998948748017629,0.9998645187063003,0.999911117570108,0.9998942627373677,0.9998938919928928,0.9998982668372607
