% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 16:42"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
7.890000000000001,8.912737218777354E-22
7.9,9.833795920896505E-22
7.91,1.0816782219464593E-21
7.92,1.1863675462475285E-21
7.930000000000001,1.2976454997928532E-21
7.94,1.4157100173821352E-21
7.95,1.540759033815179E-21
7.96,1.6729904838917525E-21
7.97,1.8126023024116583E-21
7.98,1.9597924241746133E-21
7.99,2.114758783980877E-21
8,2.2776993166293046E-21
8.01,2.4212513752977636E-21
8.02,2.5216478776497087E-21
8.03,2.5844801052139E-21
8.040000000000001,2.6153393395190034E-21
8.05,2.6198168620938217E-21
8.06,2.6035039544670434E-21
8.07,2.5719918981674955E-21
8.08,2.530871974723836E-21
8.09,2.4857354656648586E-21
8.1,2.442173652519239E-21
8.11,2.405777816815766E-21
8.120000000000001,2.3821392400831526E-21
8.13,2.376849203850179E-21
8.14,2.395498989645572E-21
8.15,2.443679878998047E-21
8.16,2.5269831534363643E-21
8.17,2.6510000944892437E-21
8.18,2.8213219836854735E-21
8.19,3.0435401025537613E-21
8.2,3.32324573262279E-21
8.21,3.666030155421463E-21
8.22,4.077484652478354E-21
8.23,4.5632005053232E-21
8.24,5.128768995482924E-21
8.25,5.779781404487084E-21
8.26,6.521829013864431E-21
8.27,7.360503105143886E-21
8.28,8.301394959854E-21
8.290000000000001,9.350095859525335E-21
8.3,1.0512197085683119E-20
8.31,1.1793289919857927E-20
8.32,1.319896564357826E-20
8.33,1.4734815538373082E-20
8.34,1.640643088577105E-20
8.35,1.8219402967304126E-20
8.36,2.0179323064494636E-20
8.370000000000001,2.229178245887503E-20
8.38,2.456237243197317E-20
8.39,2.6996684265318196E-20
8.4,2.960030924043847E-20
8.41,3.237883863886348E-20
8.42,3.533786374212677E-20
8.43,3.848297583174662E-20
8.44,4.181976618925667E-20
8.45,4.535382609618633E-20
8.46,4.9090746834064546E-20
8.47,5.3036119684419114E-20
8.48,5.719553592877941E-20
8.49,6.15745868486738E-20
8.5,6.617886372564014E-20
8.51,7.021208036077235E-20
8.52,7.302444459619359E-20
8.53,7.484128877493249E-20
8.540000000000001,7.588794524002058E-20
8.55,7.638974633448535E-20
8.56,7.657202440135941E-20
8.57,7.666011178367238E-20
8.58,7.687934082445256E-20
8.59,7.745504386673214E-20
8.6,7.861255325353967E-20
8.61,8.057720132790534E-20
8.620000000000001,8.357432043286082E-20
8.63,8.782924291143325E-20
8.64,9.356730110665589E-20
8.65,1.0101382736155683E-19
8.66,1.1039415401916604E-19
8.67,1.2193361342251435E-19
8.68,1.3585753791464792E-19
8.69,1.5239125983856383E-19
8.700000000000001,1.7176011153731073E-19
8.71,1.9418942535391346E-19
8.72,2.199045336314056E-19
8.73,2.491307687128148E-19
8.74,2.82093462941214E-19
8.75,3.1901794865955373E-19
8.76,3.601295582108992E-19
8.77,4.056536239382859E-19
8.78,4.558154781847397E-19
8.790000000000001,5.108404532933048E-19
8.8,5.709538816070582E-19
8.81,6.363810954689048E-19
8.82,7.073474272219357E-19
8.83,7.840782092091883E-19
8.84,8.667987737736874E-19
8.85,9.557344532584706E-19
8.86,1.0511105800066769E-18
8.870000000000001,1.1531524863611287E-18
8.88,1.262085504664935E-18
8.89,1.3781349672611316E-18
8.9,1.5015262064927624E-18
8.91,1.6324845547028327E-18
8.92,1.771235344234419E-18
8.93,1.918003907430519E-18
8.94,2.073015576634331E-18
8.950000000000001,2.2364956841886124E-18
8.96,2.40866956243644E-18
8.97,2.5897625437209236E-18
8.98,2.7799999603850804E-18
8.99,2.9796071447719074E-18
9,3.1888094292245493E-18
9.01,3.399693355756635E-18
9.02,3.608985777039517E-18
9.03,3.8238724914027655E-18
9.040000000000001,4.0515392971756826E-18
9.05,4.299171992688036E-18
9.06,4.5739563762684714E-18
9.07,4.883078246246983E-18
9.08,5.233723400952802E-18
9.09,5.633077638715436E-18
9.1,6.0883267578642266E-18
9.11,6.606656556728561E-18
9.120000000000001,7.19525283363803E-18
9.13,7.861301386921874E-18
9.14,8.611988014910172E-18
9.15,9.454498515931168E-18
9.16,1.0396018688314706E-17
9.17,1.1443734330390306E-17
9.18,1.2604831240487568E-17
9.19,1.3886495216935638E-17
9.200000000000001,1.5295912058064544E-17
9.21,1.6840267562204595E-17
9.22,1.8526747527681856E-17
9.23,2.036253775282787E-17
9.24,2.2354824035971874E-17
9.25,2.45107921754432E-17
9.26,2.683762796957158E-17
9.27,2.9342517216685915E-17
9.28,3.2032645715115585E-17
9.290000000000001,3.491519926319308E-17
9.3,3.799736365924286E-17
9.31,4.128632470159651E-17
9.32,4.478926818858307E-17
9.33,4.8513379918532855E-17
9.34,5.246584568977505E-17
9.35,5.665385130063803E-17
9.36,6.108458254945297E-17
9.370000000000001,6.576522523454824E-17
9.38,7.07029651542513E-17
9.39,7.590498810689551E-17
9.4,8.137847989080832E-17
9.41,8.713062630431923E-17
9.42,9.316861314575643E-17
9.43,9.949962621345222E-17
9.44,1.0613085130573413E-16
9.450000000000001,1.1306947422093226E-16
9.46,1.2032268075737528E-16
9.47,1.2789765671339084E-16
9.48,1.358015878873102E-16
9.49,1.4404166007746256E-16
9.5,1.5262505908217987E-16
9.51,1.565180821575765E-16
9.52,1.5124016047113262E-16
9.53,1.3762818068821435E-16
9.540000000000001,1.1651902947419842E-16
9.55,8.874959349445684E-17
9.56,5.5156759414344275E-17
9.57,1.6577413899260135E-17
9.58,-2.6151556385424467E-17
9.59,-7.219326477432643E-17
9.6,-1.2071082460210481E-16
9.61,-1.7086734920335818E-16
9.620000000000001,-2.2182595191275199E-16
9.63,-2.7274974606488244E-16
9.64,-3.2280184499435363E-16
9.65,-3.711453620358495E-16
9.66,-4.1694341052397226E-16
9.67,-4.593591037933457E-16
9.68,-4.975555551786032E-16
9.69,-5.306958780143631E-16
9.700000000000001,-5.57943185635212E-16
9.71,-5.7846059137587235E-16
9.72,-5.914112085709161E-16
9.73,-5.959581505549763E-16
9.74,-5.912645306626806E-16
9.75,-5.764934622286607E-16
9.76,-5.508080585875869E-16
9.77,-5.133714330739895E-16
9.78,-4.633466990225387E-16
9.790000000000001,-3.9989696976786407E-16
9.8,-3.221853586446023E-16
9.81,-2.293749789874199E-16
9.82,-1.2062894413087648E-16
9.83,4.889632590380883E-18
9.84,1.4801763784178446E-16
9.85,3.095919582886531E-16
9.86,4.904494805963005E-16
9.870000000000001,6.914270914303364E-16
9.88,9.133616774557124E-16
9.89,1.1570901253380707E-15
9.9,1.423449321742752E-15
9.91,1.713276153335114E-15
9.92,2.0274075067805565E-15
9.93,2.36668026874437E-15
9.94,2.731931325892089E-15
9.950000000000001,3.123997564889023E-15
9.96,3.5437158724004756E-15
9.97,3.9919231350917814E-15
9.98,4.469456239628275E-15
9.99,4.977152072675697E-15
10,5.515847520899088E-15
10.01,5.991301035777546E-15
10.02,6.3196072173364576E-15
10.03,6.5171071750601534E-15
10.040000000000001,6.6001420184332635E-15
10.05,6.585052856940257E-15
10.06,6.4881808000656414E-15
10.07,6.3258669572941504E-15
10.08,6.11445243811005E-15
10.09,5.8702783519979755E-15
10.1,5.6096858084426424E-15
10.11,5.3490159169283376E-15
10.120000000000001,5.104609786939545E-15
10.13,4.892808527961064E-15
10.14,4.729953249477139E-15
10.15,4.632385060972412E-15
10.16,4.616445071931405E-15
10.17,4.698474391838694E-15
10.18,4.8948141301786174E-15
10.19,5.221805396435835E-15
10.200000000000001,5.6957893000949484E-15
10.21,6.333106950640328E-15
10.22,7.15009945755658E-15
10.23,8.163107930328222E-15
10.24,9.388473478438455E-15
10.25,1.0842537211374535E-14
10.26,1.2541640238619452E-14
10.27,1.450212366965779E-14
10.28,1.6740328613974277E-14
10.290000000000001,1.9272596181051052E-14
10.3,2.211526748037806E-14
10.31,2.5284683621436468E-14
10.32,2.8797185713710655E-14
10.33,3.266911486668571E-14
10.34,3.691681218984396E-14
10.35,4.15566187926736E-14
10.36,4.6604875784658344E-14
10.370000000000001,5.2077924275282074E-14
10.38,5.79921053740283E-14
10.39,6.43637601903819E-14
10.4,7.120922983382733E-14
10.41,7.854485541385037E-14
10.42,8.638697803993558E-14
10.43,9.475193882156742E-14
10.44,1.0365607886822794E-13
10.450000000000001,1.1311573928940578E-13
10.46,1.231472611945814E-13
10.47,1.3376698569324152E-13
10.48,1.4499125389486909E-13
10.49,1.5683640690895158E-13
10.5,1.6931878584497019E-13
10.51,1.813513673882941E-13
10.52,1.9199296438749526E-13
10.53,2.0147867219688552E-13
10.540000000000001,2.1004358617077112E-13
10.55,2.1792280166345647E-13
10.56,2.2535141402924824E-13
10.57,2.3256451862245546E-13
10.58,2.3979721079737806E-13
10.59,2.4728458590833497E-13
10.6,2.5526173930962173E-13
10.61,2.6396376635554484E-13
10.620000000000001,2.736257624004211E-13
10.63,2.844828227985517E-13
10.64,2.9677004290423835E-13
10.65,3.1072251807179293E-13
10.66,3.265753436555202E-13
10.67,3.445636150097237E-13
10.68,3.649224274887128E-13
10.69,3.8788687644679457E-13
10.700000000000001,4.136920572382784E-13
10.71,4.425730652174629E-13
10.72,4.747649957386536E-13
10.73,5.105029441561688E-13
10.74,5.50022005824305E-13
10.75,5.935572760973961E-13
10.76,6.413438503297049E-13
10.77,6.936168238755638E-13
10.78,7.506112920892617E-13
10.790000000000001,8.125623503251379E-13
10.8,8.797050939374546E-13
10.81,9.522746182805554E-13
10.82,1.0305060187087282E-12
10.83,1.1146343905763117E-12
10.84,1.2048948292375716E-12
10.85,1.30152243004681E-12
10.86,1.4047522883583547E-12
10.870000000000001,1.5148194995265408E-12
10.88,1.6319591589056215E-12
10.89,1.7564063618498963E-12
10.9,1.888396203713714E-12
10.91,2.0281637798513863E-12
10.92,2.1759441856171727E-12
10.93,2.3319725163655055E-12
10.94,2.4964838674505577E-12
10.950000000000001,2.669713334226638E-12
10.96,2.8518960120480643E-12
10.97,3.043266996269188E-12
10.98,3.2440613822442937E-12
10.99,3.4545142653276604E-12
11,3.674860740873611E-12
11.01,3.89843425741958E-12
11.02,4.119997109430183E-12
11.03,4.341927661150822E-12
11.040000000000001,4.566604276826886E-12
11.05,4.7964053207032554E-12
11.06,5.033709157025377E-12
11.07,5.280894150038567E-12
11.08,5.540338663988109E-12
11.09,5.8144210631191346E-12
11.1,6.105519711677105E-12
11.11,6.4160129739071615E-12
11.120000000000001,6.748279214054598E-12
11.13,7.1046967963648275E-12
11.14,7.487644085082917E-12
11.15,7.899499444454166E-12
11.16,8.342641238723942E-12
11.17,8.819447832137514E-12
11.18,9.332297588940463E-12
11.19,9.883568873377477E-12
11.200000000000001,1.0475640049693897E-11
11.21,1.1110889482135305E-11
11.22,1.1791695534946707E-11
11.23,1.2520436572373572E-11
11.24,1.3299490958660856E-11
11.25,1.4131237058054252E-11
11.26,1.5018053234798736E-11
11.27,1.596231785313982E-11
11.28,1.69664092773224E-11
11.290000000000001,1.80327058715934E-11
11.3,1.9163586000195238E-11
11.31,2.0361428027374843E-11
11.32,2.1628610317377203E-11
11.33,2.296751123444811E-11
11.34,2.4380509142831894E-11
11.35,2.586998240677459E-11
11.36,2.7438309390520883E-11
11.370000000000001,2.908786845831697E-11
11.38,3.082103797440708E-11
11.39,3.264019630303688E-11
11.4,3.4547721808451275E-11
11.41,3.654599285489753E-11
11.42,3.8637387806618466E-11
11.43,4.082428502786014E-11
11.44,4.310906288286796E-11
11.450000000000001,4.549409973588693E-11
11.46,4.79817739511628E-11
11.47,5.057446389294012E-11
11.48,5.3274547925464224E-11
11.49,5.6084404412981435E-11
11.5,5.90064117197365E-11
11.51,6.204243736631214E-11
11.52,6.520356341707374E-11
11.53,6.850599005194262E-11
11.540000000000001,7.196591745083519E-11
11.55,7.559954579367272E-11
11.56,7.942307526036858E-11
11.57,8.345270603084364E-11
11.58,8.770463828501713E-11
11.59,9.219507220280658E-11
11.6,9.694020796413103E-11
11.61,1.0195624574890953E-10
11.620000000000001,1.0725938573706032E-10
11.63,1.1286582810850228E-10
11.64,1.1879177304315297E-10
11.65,1.250534207209292E-10
11.66,1.3166697132175412E-10
11.67,1.3864862502554198E-10
11.68,1.460145820122151E-10
11.69,1.5378104246169792E-10
11.700000000000001,1.6196420655389339E-10
11.71,1.7058027446872813E-10
11.72,1.796454463861195E-10
11.73,1.8917592248598655E-10
11.74,1.9918790294824718E-10
11.75,2.0969758795282288E-10
11.76,2.2072117767962714E-10
11.77,2.3227487230858687E-10
11.78,2.443748720196098E-10
11.790000000000001,2.570373769926222E-10
11.8,2.702785874075423E-10
11.81,2.8411470344428005E-10
11.82,2.985619252827762E-10
11.83,3.136364531029197E-10
11.84,3.293544870846488E-10
11.85,3.4573222740787214E-10
11.86,3.6278587425251454E-10
11.870000000000001,3.8053162779849147E-10
11.88,3.9898568822572144E-10
11.89,4.181642557141283E-10
11.9,4.3808353044361976E-10
11.91,4.5875971259412766E-10
11.92,4.80209002345551E-10
11.93,5.024475998778294E-10
11.94,5.254917053708798E-10
11.950000000000001,5.493575190046073E-10
11.96,5.740612409589351E-10
11.97,5.996190714137826E-10
11.98,6.260472105490696E-10
11.99,6.533618585447192E-10
12,6.815792155806373E-10
12.01,7.111531740650021E-10
12.02,7.42583184960382E-10
12.030000000000001,7.759537862783611E-10
12.040000000000001,8.113495160304941E-10
12.05,8.488549122283554E-10
12.06,8.885545128835037E-10
12.07,9.305328560074855E-10
12.08,9.74874479611919E-10
12.09,1.0216639217083294E-9
12.1,1.0709857203082826E-9
12.11,1.1229244134233857E-9
12.120000000000001,1.1775645390651788E-9
12.13,1.234990635245173E-9
12.14,1.2952872399750215E-9
12.15,1.3585388912662545E-9
12.16,1.4248301271304347E-9
12.17,1.494245485579132E-9
12.18,1.5668695046239219E-9
12.19,1.642786722276366E-9
12.200000000000001,1.7220816765480462E-9
12.21,1.8048389054504786E-9
12.22,1.8911429469952795E-9
12.23,1.9810783391939853E-9
12.24,2.074729620058166E-9
12.25,2.172181327599388E-9
12.26,2.2735179998292455E-9
12.27,2.3788241747592817E-9
12.280000000000001,2.488184390401037E-9
12.290000000000001,2.6016831847661185E-9
12.3,2.7194050958661205E-9
12.31,2.841434661712521E-9
12.32,2.967856420316946E-9
12.33,3.09875490969098E-9
12.34,3.234214667846122E-9
12.35,3.374320232793963E-9
12.36,3.519156142546122E-9
12.370000000000001,3.668806935114112E-9
12.38,3.823357148509543E-9
12.39,3.982891320743896E-9
12.4,4.147493989828846E-9
12.41,4.317249693775824E-9
12.42,4.492242970596536E-9
12.43,4.672558358302465E-9
12.44,4.8582803949052155E-9
12.450000000000001,5.0494936184162784E-9
12.46,5.2462825668473135E-9
12.47,5.4487317782098915E-9
12.48,5.656925790515499E-9
12.49,5.870949141775745E-9
12.5,6.090886370002218E-9
12.51,6.314257789107506E-9
12.52,6.539449865495776E-9
12.530000000000001,6.767846365915625E-9
12.540000000000001,7.0008310571160595E-9
12.55,7.2397877058455125E-9
12.56,7.486100078853102E-9
12.57,7.741151942887358E-9
12.58,8.006327064697183E-9
12.59,8.28300921103128E-9
12.6,8.57258214863866E-9
12.61,8.876429644267797E-9
12.620000000000001,9.195935464667641E-9
12.63,9.532483376586857E-9
12.64,9.887457146774072E-9
12.65,1.0262240541978453E-8
12.66,1.065821732894857E-8
12.67,1.1076771274433206E-8
12.68,1.1519286145180938E-8
12.69,1.1987145707940875E-8
12.700000000000001,1.2481733729461712E-8
12.71,1.3004433976492115E-8
12.72,1.355663021578084E-8
12.73,1.4139706214076741E-8
12.74,1.4755045738128485E-8
12.75,1.5404032554685174E-8
12.76,1.6088050430495106E-8
12.77,1.6808483132307363E-8
12.780000000000001,1.7566714426870783E-8
12.790000000000001,1.8364128080933862E-8
12.8,1.9202107861245442E-8
12.81,2.0082037534554134E-8
12.82,2.1005300867609268E-8
12.83,2.1973281627159385E-8
12.84,2.2987363579953135E-8
12.85,2.404893049273918E-8
12.86,2.5159366132266254E-8
12.870000000000001,2.632005426528409E-8
12.88,2.7532378658540286E-8
12.89,2.879772307878387E-8
12.9,3.0117471292763696E-8
12.91,3.1493007067228855E-8
12.92,3.2925714168927633E-8
12.93,3.441697636460915E-8
12.94,3.596817742102191E-8
12.950000000000001,3.758070110491585E-8
12.96,3.925593118303755E-8
12.97,4.099525142213725E-8
12.98,4.280004558896325E-8
12.99,4.46716974502646E-8
13,4.6611590772789956E-8
13.01,4.859120762033728E-8
13.02,5.05857267812094E-8
13.030000000000001,5.2602077108915975E-8
13.040000000000001,5.464718745696524E-8
13.05,5.672798667886747E-8
13.06,5.885140362812957E-8
13.07,6.102436715826306E-8
13.08,6.32538061227746E-8
13.09,6.554664937517386E-8
13.1,6.79098257689698E-8
13.11,7.035026415767089E-8
13.120000000000001,7.287489339478775E-8
13.13,7.549064233382735E-8
13.14,7.820443982829894E-8
13.15,8.102321473171118E-8
13.16,8.395389589757568E-8
13.17,8.700341217939708E-8
13.18,9.017869243068756E-8
13.19,9.348666550495419E-8
13.200000000000001,9.693426025570987E-8
13.21,1.0052840553645696E-7
13.22,1.0427603020070942E-7
13.23,1.0818406310197472E-7
13.24,1.1225943309376048E-7
13.25,1.1650906902957667E-7
13.26,1.2093989976293375E-7
13.27,1.2555885414733645E-7
13.280000000000001,1.3037286103629896E-7
13.290000000000001,1.353888492833279E-7
13.3,1.4061374774192844E-7
13.31,1.4605448526561818E-7
13.32,1.517179907078966E-7
13.33,1.5761119292227716E-7
13.34,1.6374102076226682E-7
13.35,1.7011440308137794E-7
13.36,1.7673826873311723E-7
13.370000000000001,1.8361954657099877E-7
13.38,1.9076516544852262E-7
13.39,1.9818205421920356E-7
13.4,2.0587714173654909E-7
13.41,2.1385735685406613E-7
13.42,2.2212962842526416E-7
13.43,2.3070088530365356E-7
13.44,2.3957805634274566E-7
13.450000000000001,2.48768070396048E-7
13.46,2.5827785631706313E-7
13.47,2.681143429593078E-7
13.48,2.7828445917628503E-7
13.49,2.887951338215094E-7
13.5,2.9965329574848723E-7
13.51,3.1079060377923236E-7
13.52,3.2215077571886216E-7
13.530000000000001,3.3375882889552233E-7
13.540000000000001,3.4563978063737674E-7
13.55,3.5781864827257396E-7
13.56,3.7032044912927166E-7
13.57,3.831702005356152E-7
13.58,3.963929198197614E-7
13.59,4.1001362430986834E-7
13.6,4.2405733133408526E-7
13.61,4.3854905822056864E-7
13.620000000000001,4.5351382229747536E-7
13.63,4.689766408929452E-7
13.64,4.84962531335152E-7
13.65,5.014965109522304E-7
13.66,5.186035970723418E-7
13.67,5.363088070236461E-7
13.68,5.546371581342899E-7
13.69,5.736136677324306E-7
13.700000000000001,5.932633531462143E-7
13.71,6.13611231703805E-7
13.72,6.34682320733343E-7
13.73,6.565016375630066E-7
13.74,6.790941995209059E-7
13.75,7.02485023935241E-7
13.76,7.266991281341477E-7
13.77,7.517615294457768E-7
13.780000000000001,7.776972451982746E-7
13.790000000000001,8.045312927198148E-7
13.8,8.322886893385434E-7
13.81,8.60994452382609E-7
13.82,8.906735991801597E-7
13.83,9.213511470593678E-7
13.84,9.530521133483753E-7
13.85,9.85801515375321E-7
13.86,1.019624370468388E-6
13.870000000000001,1.0545456959557071E-6
13.88,1.0905905091654482E-6
13.89,1.1277838274257521E-6
13.9,1.1661506680647948E-6
13.91,1.2057160484106987E-6
13.92,1.2465049857916252E-6
13.93,1.2885424975357417E-6
13.94,1.3318536009712026E-6
13.950000000000001,1.3764633134261184E-6
13.96,1.4223966522287074E-6
13.97,1.4696786347070911E-6
13.98,1.5183342781894402E-6
13.99,1.5683886000038987E-6
14,1.619866617478606E-6
14.01,1.6727729992744521E-6
14.02,1.7271437435505612E-6
14.030000000000001,1.7830508618823554E-6
14.040000000000001,1.8405663658452877E-6
14.05,1.89976226701475E-6
14.06,1.960710576966234E-6
14.07,2.023483307275139E-6
14.08,2.0881524695169243E-6
14.09,2.1547900752670456E-6
14.1,2.2234681361009024E-6
14.11,2.2942586635939923E-6
14.120000000000001,2.3672336693216625E-6
14.13,2.442465164859434E-6
14.14,2.5200251617827166E-6
14.15,2.5999856716669244E-6
14.16,2.682418706087562E-6
14.17,2.7673962766199998E-6
14.18,2.8549903948397005E-6
14.19,2.9452730723221395E-6
14.200000000000001,3.038316320642661E-6
14.21,3.134192151376853E-6
14.22,3.2329725760999946E-6
14.23,3.3347296063876324E-6
14.24,3.439535253815168E-6
14.25,3.5474615299580197E-6
14.26,3.6585804463916803E-6
14.27,3.7729640146915175E-6
14.280000000000001,3.890684246433003E-6
14.290000000000001,4.011813153191587E-6
14.3,4.136422746542773E-6
14.31,4.264585038061848E-6
14.32,4.3963720393243355E-6
14.33,4.531855761905686E-6
14.34,4.6711082173813805E-6
14.35,4.814201417326713E-6
14.36,4.96120737331727E-6
14.370000000000001,5.112198096928434E-6
14.38,5.267245599735578E-6
14.39,5.426421893314212E-6
14.4,5.589798989239801E-6
14.41,5.757448899087816E-6
14.42,5.929443634433542E-6
14.43,6.105855206852474E-6
14.44,6.286755627920115E-6
14.450000000000001,6.472216909211946E-6
14.46,6.662311062303256E-6
14.47,6.8571100987696115E-6
14.48,7.0566860301863685E-6
14.49,7.261110868128882E-6
14.5,7.470456624172819E-6
14.51,7.685657127642331E-6
14.52,7.907704116460128E-6
14.530000000000001,8.136756465100292E-6
14.540000000000001,8.372973048035894E-6
14.55,8.616512739740465E-6
14.56,8.867534414687794E-6
14.57,9.126196947351232E-6
14.58,9.392659212204376E-6
14.59,9.667080083720655E-6
14.6,9.949618436373832E-6
14.61,1.0240433144637267E-5
14.620000000000001,1.0539683082984448E-5
14.63,1.0847527125888947E-5
14.64,1.1164124147824394E-5
14.65,1.148963302326405E-5
14.66,1.1824212626681794E-5
14.67,1.2168021832551047E-5
14.68,1.2521219515345159E-5
14.69,1.2883964549537967E-5
14.700000000000001,1.3256415809602751E-5
14.71,1.3638732170012809E-5
14.72,1.4031072505242207E-5
14.73,1.4433595689764157E-5
14.74,1.4846460598052659E-5
14.75,1.5269826104580676E-5
14.76,1.5703851083821737E-5
14.77,1.6148694410249654E-5
14.780000000000001,1.6604514958337947E-5
14.790000000000001,1.7071471602560094E-5
14.8,1.75497232173894E-5
14.81,1.8039428677299686E-5
14.82,1.8540746856764322E-5
14.83,1.9053836630257032E-5
14.84,1.957885687225088E-5
14.85,2.0115966457220103E-5
14.86,2.0665324259637817E-5
14.870000000000001,2.122708915397744E-5
14.88,2.1801420014712684E-5
14.89,2.238847571631729E-5
14.9,2.2988415133264083E-5
14.91,2.3601397140027102E-5
14.92,2.4227580611079855E-5
14.93,2.4867124420896357E-5
14.94,2.5520187443949014E-5
14.950000000000001,2.6186928554712307E-5
14.96,2.6867506627659725E-5
14.97,2.7562080537263946E-5
14.98,2.8270809157999165E-5
14.99,2.8993851364339204E-5
15,2.973136603075698E-5
15.01,3.0484401025189166E-5
15.02,3.12544170222124E-5
15.030000000000001,3.204219210626025E-5
15.040000000000001,3.2848504361764106E-5
15.05,3.36741318731576E-5
15.06,3.451985272487301E-5
15.07,3.538644500134339E-5
15.08,3.6274686787001386E-5
15.09,3.7185356166280886E-5
15.1,3.811923122361305E-5
15.11,3.9077090043431586E-5
15.120000000000001,4.005971071017013E-5
15.13,4.106787130825966E-5
15.14,4.2102349922133523E-5
15.15,4.316392463622505E-5
15.16,4.425337353496702E-5
15.17,4.537147470279212E-5
15.18,4.6519006224133174E-5
15.19,4.769674618342238E-5
15.200000000000001,4.890547266509342E-5
