% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 21 2026, 16:01"
% Table,Table 1 - c_Sensor
% Time (s),c_CNN (mol/m^3)
56.18,0.7165538487107973
56.19,0.716572213288231
56.2,0.7165905896515987
56.21,0.7166089778009044
56.22,0.7166273777361484
56.230000000000004,0.7166457894573288
56.24,0.7166642129644525
56.25,0.7166826482575072
56.26,0.716701095336506
56.27,0.7167195542014374
56.28,0.7167380248523112
56.29,0.7167565072891126
56.300000000000004,0.7167750015118673
56.31,0.7167935075205522
56.32,0.7168120253151715
56.33,0.7168305548957349
56.34,0.7168490962622316
56.35,0.7168676494146748
56.36,0.7168862143530439
56.370000000000005,0.7169047910773614
56.38,0.7169233795876093
56.39,0.7169430373875517
56.4,0.7169634463703974
56.410000000000004,0.716983952524445
56.42,0.7170045558496726
56.43,0.717025256346101
56.44,0.7170460540137293
56.45,0.7170669488525327
56.46,0.7170879408625401
56.47,0.717109030043733
56.480000000000004,0.7171302163961285
56.49,0.7171514999197101
56.5,0.7171728806144766
56.51,0.7171943584804416
56.52,0.7172159335176028
56.53,0.7172376057259588
56.54,0.7172593751055003
56.550000000000004,0.7172812416562409
56.56,0.7173032053781702
56.57,0.7173252662712816
56.58,0.7173474243356013
56.59,0.7173696795711091
56.6,0.7173920319778161
56.61,0.717414481555706
56.620000000000005,0.7174370283047933
56.63,0.7174596722250606
56.64,0.7174824133165404
56.65,0.717505251579197
56.660000000000004,0.7175281870130539
56.67,0.7175512196181033
56.68,0.7175743493943441
56.69,0.7175975763417698
56.7,0.7176209004603976
56.71,0.7176443217502134
56.72,0.717667840211224
56.730000000000004,0.7176914558434305
56.74,0.7177151686468213
56.75,0.7177389786214131
56.76,0.7177628857671948
56.77,0.7177868900841679
56.78,0.7178109915723278
56.79,0.7178344883587624
56.800000000000004,0.7178578036731961
56.81,0.7178811698628229
56.82,0.717904586927632
56.83,0.7179280548676182
56.84,0.7179515736827832
56.85,0.7179751433731355
56.86,0.7179987639386674
56.870000000000005,0.7180224353793864
56.88,0.7180461576952806
56.89,0.7180699308863653
56.9,0.7180937549526261
56.910000000000004,0.7181176298940689
56.92,0.7181415557106949
56.93,0.7181655324025014
56.94,0.7181895599694925
56.95,0.7182136384116664
56.96,0.7182377677290214
56.97,0.7182619479215554
56.980000000000004,0.7182861789892707
56.99,0.7183104609321788
57,0.7183347937502587
57.01,0.7183591774435216
57.02,0.7183836120119699
57.03,0.7184080974555992
57.04,0.7184326337744062
57.050000000000004,0.7184572209684005
57.06,0.7184818590375756
57.07,0.7185065479819328
57.08,0.7185312878014775
57.09,0.7185560784961966
57.1,0.718580920066105
57.11,0.7186058125111856
57.120000000000005,0.7186307558314533
57.13,0.7186557500269073
57.14,0.718680795097539
57.15,0.7187058910433514
57.160000000000004,0.7187310378643555
57.17,0.7187562355605293
57.18,0.7187814841318921
57.19,0.7188077302789474
57.2,0.7188342044588414
57.21,0.71886078224273
57.22,0.718887463630601
57.230000000000004,0.7189142486224692
57.24,0.71894113721832
57.25,0.7189681294181638
57.26,0.718995225221984
57.27,0.7190224246298015
57.28,0.7190497276415998
57.29,0.719077134257395
57.300000000000004,0.7191046444771717
57.31,0.71913225830094
57.32,0.7191599757286912
57.33,0.7191877967604394
57.34,0.7192157213961738
57.35,0.7192437496358872
57.36,0.7192718814795975
57.370000000000005,0.7193001169272889
57.38,0.7193284559789732
57.39,0.7193568986346449
57.4,0.7193854448942991
57.410000000000004,0.7194140947579447
57.42,0.7194428482255879
57.43,0.7194717052972037
57.44,0.7195006659728163
57.45,0.7195297302524197
57.46,0.7195588981360056
57.47,0.7195881696235771
57.480000000000004,0.7196175447151448
57.49,0.7196470234106991
57.5,0.7196766057102393
57.51,0.719706291613761
57.52,0.7197360811212802
57.53,0.7197659742327785
57.54,0.7197959709482704
57.550000000000004,0.7198260712677508
57.56,0.7198562751912203
57.57,0.719886582718671
57.58,0.7199170299665378
57.59,0.7199498723682114
57.6,0.7199829322040558
57.61,0.7200162094740752
57.620000000000005,0.7200497041782675
57.63,0.720083416316635
57.64,0.7201173458891802
57.65,0.7201514928959015
57.660000000000004,0.7201858573367939
57.67,0.7202204392118594
57.68,0.7202552385211064
57.69,0.7202902552645237
57.7,0.7203254894421202
57.71,0.7203609410538919
57.72,0.7203966100998239
57.730000000000004,0.720432496579943
57.74,0.7204686004942421
57.75,0.7205049218427093
57.76,0.7205414606253496
57.77,0.7205782168421706
57.78,0.7206151904931618
57.79,0.7206523815783242
57.800000000000004,0.7206897900976714
57.81,0.7207274160511911
57.82,0.72076525943888
57.83,0.7208033202607503
57.84,0.72084159851679
57.85,0.7208800942070145
57.86,0.7209188073314031
57.870000000000005,0.7209577378899732
57.88,0.7209968858827052
57.89,0.7210362513096281
57.9,0.7210758341707202
57.910000000000004,0.72111563446599
57.92,0.7211556521954313
57.93,0.7211958873590477
57.94,0.7212363399568367
57.95,0.7212770099888087
57.96,0.7213178974549428
57.97,0.7213590023552595
57.980000000000004,0.7214002789681753
57.99,0.7214415063377911
58,0.7214829359642331
58.01,0.721524567847499
58.02,0.7215664019875795
58.03,0.7216084383844926
58.04,0.7216506770382175
58.050000000000004,0.7216931179487791
58.06,0.7217357611161532
58.07,0.7217786065403554
58.08,0.7218216542213857
58.09,0.7218649041592231
58.1,0.7219083563538946
58.11,0.7219520108053865
58.120000000000005,0.721995867513695
58.13,0.7220399264788432
58.14,0.7220841877008005
58.15,0.7221286511795801
58.160000000000004,0.7221733169151883
58.17,0.722218184907617
58.18,0.7222632551568741
58.19,0.7223085276629495
58.2,0.7223540024258486
58.21,0.7223996794455642
58.22,0.7224455587221106
58.230000000000004,0.7224916402554751
58.24,0.7225379240456674
58.25,0.7225844100926765
58.26,0.7226310983965116
58.27,0.7226779889571716
58.28,0.7227250817746531
58.29,0.7227723768489543
58.300000000000004,0.7228198741800816
58.31,0.7228675737680262
58.32,0.7229154756128027
58.33,0.7229635797143962
58.34,0.7230118860728167
58.35,0.7230603946880574
58.36,0.723109105560117
58.370000000000005,0.7231580186889999
58.38,0.723207003964175
58.39,0.7232558508243906
58.4,0.7233048772179602
58.410000000000004,0.7233540831448724
58.42,0.7234034686051601
58.43,0.7234530335987954
58.44,0.7235027781257829
58.45,0.7235527021861283
58.46,0.7236028057798284
58.47,0.7236530889068824
58.480000000000004,0.7237035515672952
58.49,0.7237541937610635
58.5,0.7238050154881845
58.51,0.7238560167486644
58.52,0.7239071975424984
58.53,0.7239585578696844
58.54,0.7240100977302328
58.550000000000004,0.7240618171241349
58.56,0.7241137160513859
58.57,0.7241657945119977
58.58,0.724218052505971
58.59,0.7242704900332853
58.6,0.7243231070939621
58.61,0.7243759036879948
58.620000000000005,0.7244288798153842
58.63,0.7244820354761289
58.64,0.7245353706702239
58.65,0.7245888853976853
58.660000000000004,0.7246425796584943
58.67,0.7246964534526593
58.68,0.7247505067801802
58.69,0.7248047396410621
58.7,0.7248591520352934
58.71,0.7249137439628794
58.72,0.7249685154238241
58.730000000000004,0.7250234664181205
58.74,0.725078596945773
58.75,0.7251339070067904
58.76,0.7251893966011498
58.77,0.725245065728869
58.78,0.7253016900257298
58.79,0.7253596306508633
58.800000000000004,0.7254178425214589
58.81,0.7254763256375077
58.82,0.7255350799990232
58.83,0.7255941056059975
58.84,0.7256534024584319
58.85,0.7257129705563286
58.86,0.7257728098996865
58.870000000000005,0.7258329204884989
58.88,0.7258933023227742
58.89,0.7259539554025113
58.9,0.7260148797277003
58.910000000000004,0.7260760752983582
58.92,0.7261375421144766
58.93,0.7261992801760482
58.94,0.7262612894830909
58.95,0.7263235700355811
58.96,0.726386121833538
58.97,0.7264489448769501
58.980000000000004,0.726512039165831
58.99,0.72657540470017
59,0.7266390414799618
59.01,0.7267029495052186
59.02,0.7267671287759377
59.03,0.7268315792921124
59.04,0.7268963010537488
59.050000000000004,0.7269612940608497
59.06,0.7270265583134013
59.07,0.7270920938114227
59.08,0.7271579005549017
59.09,0.7272239785438344
59.1,0.7272903277782334
59.11,0.7273569482580924
59.120000000000005,0.727423839983409
59.13,0.7274910029541863
59.14,0.7275584371704299
59.15,0.7276261426321236
59.160000000000004,0.7276941193392803
59.17,0.7277623672919018
59.18,0.7278318769749651
59.19,0.7279025223050031
59.2,0.7279735272623088
59.21,0.7280448918468893
59.22,0.7281166160587339
59.230000000000004,0.7281886998978522
59.24,0.728261143364249
59.25,0.7283339464579199
59.26,0.7284071091788504
59.27,0.7284806315270588
59.28,0.7285545135025353
59.29,0.7286287551052851
59.300000000000004,0.7287033563353095
59.31,0.7287783171925974
59.32,0.7288536376771678
59.33,0.7289293177889965
59.34,0.7290053575281077
59.35,0.7290817568944927
59.36,0.7291585158881342
59.370000000000005,0.7292356345090567
59.38,0.7293131127572535
59.39,0.7293909506327136
59.4,0.729469148135451
59.410000000000004,0.7295477052654584
59.42,0.7296266220227395
59.43,0.7297058984072861
59.44,0.7297855344191135
59.45,0.7298655300582099
59.46,0.729945885324568
59.47,0.7300266002182039
59.480000000000004,0.7301076747391153
59.49,0.7301891088872969
59.5,0.730270902662745
59.51,0.7303530560654655
59.52,0.7304355690954589
59.53,0.7305184417527231
59.54,0.730601674037259
59.550000000000004,0.730685265949065
59.56,0.7307692174881482
59.57,0.7308535286545002
59.58,0.7309392195409055
59.59,0.7310257917748755
59.6,0.73111279663224
59.61,0.7312002341129904
59.620000000000005,0.7312881042171318
59.63,0.7313764069446724
59.64,0.7314651422955945
59.65,0.7315543102699092
59.660000000000004,0.7316439108676085
59.67,0.7317339440887051
59.68,0.7318244099331854
59.69,0.7319153084010572
59.7,0.7320066394923249
59.71,0.7320984032069722
59.72,0.7321905995450272
59.730000000000004,0.7322832285064499
59.74,0.7323762900912806
59.75,0.7324697842994891
59.76,0.7325637111310915
59.77,0.7326580705860906
59.78,0.7327528626644672
59.79,0.7328480873662366
59.800000000000004,0.7329437446914037
59.81,0.7330398346399579
59.82,0.7331363572119007
59.83,0.7332333124072363
59.84,0.733330700225958
59.85,0.7334285206680752
59.86,0.7335267737335687
59.870000000000005,0.7336254594224687
59.88,0.733724577734753
59.89,0.733824128670425
59.9,0.733924112229484
59.910000000000004,0.734024528411938
59.92,0.7341253772177784
59.93,0.7342266586470197
59.94,0.7343283726996372
59.95,0.7344305193756527
59.96,0.7345330986750567
59.97,0.734636110597848
59.980000000000004,0.7347406373430141
59.99,0.7348458870132142
60,0.7349516338753171
60.01,0.7350578779293047
60.02,0.7351646191751922
60.03,0.7352718576129715
60.04,0.7353795932426502
60.050000000000004,0.7354878260642176
60.06,0.7355965560776858
60.07,0.7357057832830465
60.08,0.7358155076802962
60.09,0.7359257292694419
60.1,0.7360364480504908
60.11,0.7361476640234286
60.120000000000005,0.7362593771882598
60.13,0.7363715875449882
60.14,0.7364842950936094
60.15,0.7365974998341277
60.160000000000004,0.736711201766536
60.17,0.7368254008908465
60.18,0.7369400972070435
60.19,0.7370552907151385
60.2,0.7371709814151307
60.21,0.7372871693070115
60.22,0.7374038543907945
60.230000000000004,0.7375210366664663
60.24,0.7376387161340414
60.25,0.7377568927934983
60.26,0.7378755666448561
60.27,0.7379947376881089
60.28,0.7381144059232628
60.29,0.7382345713503019
60.300000000000004,0.7383552339692382
60.31,0.7384763937800713
60.32,0.7385980507827963
60.33,0.7387202049774121
60.34,0.7388428563639304
60.35,0.738966004942343
60.36,0.7390896507126411
60.370000000000005,0.7392137936748389
60.38,0.7393386408003695
60.39,0.7394640044422102
60.4,0.7395898758548826
60.410000000000004,0.7397162550383937
60.42,0.7398431419927445
60.43,0.7399705367179383
60.44,0.740098439213966
60.45,0.7402268494808332
60.46,0.7403557675185345
60.47,0.7404851933270875
60.480000000000004,0.7406151269064704
60.49,0.7407455682566919
60.5,0.7408765173777576
60.51,0.7410079742696561
60.52,0.7411399389323938
60.53,0.7412724113659717
60.54,0.7414053915703879
60.550000000000004,0.7415388795456412
60.56,0.7416728752917399
60.57,0.7418073788086702
60.58,0.7419423900964405
60.59,0.742077909155058
60.6,0.7422139359845025
60.61,0.7423504705847899
60.620000000000005,0.7424875129559224
60.63,0.7426250630978825
60.64,0.7427631210106896
60.65,0.742901686694334
60.660000000000004,0.7430407601488108
60.67,0.7431803413741317
60.68,0.7433204303702873
60.69,0.7434610271372918
60.7,0.743602131675126
60.71,0.7437437439837981
60.72,0.7438858640633141
60.730000000000004,0.7440284919136687
60.74,0.7441716275348609
60.75,0.7443152709268892
60.76,0.7444594220897606
60.77,0.7446039933450934
60.78,0.7447481928933731
60.79,0.7448928530934673
60.800000000000004,0.7450379739453692
60.81,0.745183555449073
60.82,0.7453295976045768
60.83,0.7454761004118977
60.84,0.7456230638710206
60.85,0.7457704879819547
60.86,0.7459183727446945
60.870000000000005,0.7460667181592447
60.88,0.7462155242255967
60.89,0.7463647909437593
60.9,0.7465145183137244
60.910000000000004,0.7466647063355023
60.92,0.7468153550090827
60.93,0.7469664643344729
60.94,0.7471180343116635
60.95,0.7472700649406697
60.96,0.7474225562214785
60.97,0.747575508154095
60.980000000000004,0.7477289207385248
60.99,0.7478827939747521
61,0.7480371278627865
61.01,0.7481919224026304
61.02,0.7483471775942869
61.03,0.748502893437742
61.04,0.748659069933011
61.050000000000004,0.748815707080084
61.06,0.7489728048789615
61.07,0.7491303633296529
61.08,0.7492883824321439
61.09,0.7494468621864477
61.1,0.7496058025925522
61.11,0.7497652036504716
61.120000000000005,0.7499250653601908
61.13,0.75008538772172
61.14,0.7502461707350554
61.15,0.7504074144002001
61.160000000000004,0.7505691187171478
61.17,0.7507318787547989
61.18,0.7508971967442685
61.19,0.7510631057005828
61.2,0.7512296056237365
61.21,0.7513966965137324
61.22,0.7515643783705807
61.230000000000004,0.7517326511942624
61.24,0.7519015149847907
61.25,0.752070969742163
61.26,0.7522410154663751
61.27,0.7524116521574368
61.28,0.7525828798153344
61.29,0.7527546984400758
61.300000000000004,0.7529271080316644
61.31,0.7531001085900871
61.32,0.7532737001153684
61.33,0.7534478826074767
61.34,0.7536226560664389
61.35,0.7537980204922304
61.36,0.7539739758848818
61.370000000000005,0.7541505222443686
61.38,0.754327659570699
61.39,0.7545053878638727
61.4,0.754683707123884
61.410000000000004,0.7548626173507458
61.42,0.7550421185444476
61.43,0.7552222107049922
61.44,0.7554028938323778
61.45,0.7555841679266067
61.46,0.755766032987681
61.47,0.7559484890156053
61.480000000000004,0.7561315360103605
61.49,0.7563151739719628
61.5,0.7564994029004151
61.51,0.7566842227957001
61.52,0.7568696336578289
61.53,0.7570556354868061
61.54,0.7572422282826167
61.550000000000004,0.7574294120452884
61.56,0.7576171867747877
61.57,0.757806164234727
61.58,0.7579968659574104
61.59,0.7581882425637361
61.6,0.7583802940537069
61.61,0.7585730204273126
61.620000000000005,0.7587664216845543
61.63,0.7589604978254472
61.64,0.7591552488499771
61.65,0.7593506747581459
61.660000000000004,0.7595467755499571
61.67,0.7597435512254008
61.68,0.7599410017844902
61.690000000000005,0.760139127227231
61.7,0.7603379275535984
61.71,0.760537402763604
61.72,0.7607375528572625
61.730000000000004,0.7609383778345553
61.74,0.7611398776954869
61.75,0.7613420524400594
61.76,0.7615449020682711
61.77,0.761748426580124
61.78,0.7619526259756227
61.79,0.7621575002547641
61.800000000000004,0.7623630494175359
61.81,0.7625692734639513
61.82,0.7627761723940061
61.83,0.7629837462077079
61.84,0.7631919949050441
61.85,0.7634009184860225
61.86,0.7636105169506415
61.870000000000005,0.7638207902989053
61.88,0.7640317385308069
61.89,0.7642433616463508
61.9,0.7644556596455254
61.910000000000004,0.7646686325283434
61.92,0.7648822802948068
61.93,0.7650966029449059
61.940000000000005,0.7653116004786498
61.95,0.7655272728960333
61.96,0.7657436201970584
61.97,0.7659603541713931
61.980000000000004,0.7661774499454312
61.99,0.7663951918739745
62,0.766613579957019
62.01,0.7668326141945692
62.02,0.7670522945866118
62.03,0.7672726211331581
62.04,0.7674935938341966
62.050000000000004,0.7677152126897461
62.06,0.7679374776997958
62.07,0.7681603888643314
62.08,0.7683839461833778
62.09,0.7686081496569243
62.1,0.7688329992849673
62.11,0.7690584950675142
62.120000000000005,0.7692846370045588
62.13,0.7695114250961027
62.14,0.7697388593421435
62.15,0.7699669397426919
62.160000000000004,0.7701956662977429
62.17,0.7704250390072891
62.18,0.7706550578713295
62.190000000000005,0.7708857228898787
62.2,0.7711170340629151
62.21,0.7713489913904681
62.22,0.7715815948725131
62.230000000000004,0.771814844509055
62.24,0.7720487403001028
62.25,0.7722832822456496
62.26,0.772518470345685
62.27,0.7727543046002394
62.28,0.772990785009285
62.29,0.7732279115728299
62.300000000000004,0.773465684290874
62.31,0.7737041031634225
62.32,0.7739431681904682
62.33,0.7741828793720149
62.34,0.7744232367080602
62.35,0.7746642401986071
62.36,0.7749058898436533
62.370000000000005,0.7751472754109471
62.38,0.7753887184952327
62.39,0.7756307365775555
62.4,0.7758733296579149
62.410000000000004,0.7761164977363069
62.42,0.7763602408127375
62.43,0.7766045588872073
62.440000000000005,0.7768494519597086
62.45,0.7770949200302489
62.46,0.7773409630988215
62.47,0.7775875811654339
62.480000000000004,0.777834774230081
62.49,0.7780825422927604
62.5,0.7783308853534825
62.51,0.7785798034122371
62.52,0.7788292964690251
62.53,0.7790793645238565
62.54,0.7793300075767133
62.550000000000004,0.7795812256276178
62.56,0.779833018676552
62.57,0.7800853867235249
62.58,0.7803383297685282
62.59,0.7805918478115753
62.6,0.7808459408526562
62.61,0.7811006088917682
62.620000000000005,0.781355851928919
62.63,0.7816116699641138
62.64,0.7818680629973326
62.65,0.7821250310285937
