% Model,2D_rectangle.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 2 2025, 10:28"
% Table,Table 10 - Concentration_versus_L
% Time (s),"Molar concentration, c (mol/m^3)"
0.0674,9.887411034130785
0.0675,9.890132805546902
0.06760000000000001,9.89279477417918
0.06770000000000001,9.895396940027632
0.0678,9.897939303092247
0.0679,9.900421863373014
0.068,9.90284462086996
0.06810000000000001,9.905207575583066
0.0682,9.907510727512348
0.0683,9.909754076657778
0.0684,9.911937623019385
0.0685,9.914366354034968
0.06860000000000001,9.916863362358447
0.0687,9.91932029744957
0.0688,9.921737159308323
0.0689,9.924113947934726
0.069,9.926450663328758
0.06910000000000001,9.928747305490438
0.0692,9.931003874419744
0.0693,9.933220370116704
0.0694,9.935396792581292
0.0695,9.937533141813528
0.06960000000000001,9.939629417813407
0.0697,9.94168562058091
0.0698,9.943701750116066
0.0699,9.94567780641886
0.07,9.947613789489289
0.07010000000000001,9.949509699327372
0.0702,9.951365535933078
0.0703,9.953181299306431
0.0704,9.954956989447416
0.07050000000000001,9.956692606356047
0.07060000000000001,9.958388150032322
0.0707,9.96004362047622
0.0708,9.961659017687776
0.0709,9.96323434166696
0.07100000000000001,9.964769592413791
0.0711,9.966264769928257
0.0712,9.967719874210365
0.0713,9.96913490526012
0.0714,9.970509863077499
0.07150000000000001,9.971844747662532
0.0716,9.97313955901519
0.0717,9.9743942971355
0.0718,9.975608962023447
0.0719,9.976783553679034
0.07200000000000001,9.977918072102254
0.0721,9.979012517293121
0.0722,9.980066889251626
0.0723,9.981081187977765
0.0724,9.982055413471546
0.07250000000000001,9.982989565732973
0.0726,9.98398060865958
0.0727,9.985168786305147
0.0728,9.986332421895868
0.0729,9.987471515431725
0.07300000000000001,9.98858606691273
0.0731,9.98967607633889
0.0732,9.990741543710186
0.0733,9.991782469026635
0.0734,9.992798852288226
0.07350000000000001,9.993790693494962
0.0736,9.99475799264685
0.0737,9.99570074974388
0.0738,9.996618964786046
0.07390000000000001,9.99751263777337
0.07400000000000001,9.998381768705842
0.0741,9.999226357583456
0.0742,10.000046404406206
0.0743,10.000841909174111
0.07440000000000001,10.001612871887163
0.0745,10.00235929254536
0.0746,10.003081171148697
0.0747,10.00377850769719
0.0748,10.004451302190828
0.07490000000000001,10.005099554629608
0.075,10.00572326501353
0.0751,10.006322433342604
0.0752,10.00689705961682
0.0753,10.007447143836186
0.07540000000000001,10.007972686000695
0.0755,10.008473686110346
0.0756,10.008950144165157
0.0757,10.009402060165097
0.0758,10.009829434110182
0.07590000000000001,10.010232266000425
0.076,10.010610555835813
0.0761,10.010964303616337
0.0762,10.011293509342012
0.0763,10.01159817301285
0.07640000000000001,10.011878294628813
0.0765,10.012133874189917
0.0766,10.012364911696187
0.0767,10.012571407147583
0.07680000000000001,10.012957022391117
0.07690000000000001,10.013360208014674
0.077,10.01374998155892
0.0771,10.01412634302385
0.0772,10.014489292409458
0.07730000000000001,10.014838829715737
0.07740000000000001,10.015174954942706
0.0775,10.015497668090342
0.0776,10.01580696915866
0.0777,10.016102858147667
0.07780000000000001,10.01638533505735
0.0779,10.016654399887708
0.078,10.016910052638751
0.0781,10.017152293310467
0.0782,10.017381121902867
0.07830000000000001,10.01759653841595
0.0784,10.017798542849706
0.0785,10.017987135204136
0.0786,10.018162315479254
0.0787,10.018324083675052
0.07880000000000001,10.018472439791525
0.0789,10.018607383828682
0.079,10.018728915786514
0.0791,10.01883703566502
0.0792,10.018931743464222
0.07930000000000001,10.019013039184092
0.0794,10.019080922824648
0.0795,10.019135394385872
0.0796,10.019176453867782
0.07970000000000001,10.019204101270379
0.07980000000000001,10.019218336593639
0.0799,10.019219159837599
0.08,10.019206571002224
0.0801,10.019180570087528
0.08020000000000001,10.019141157093523
0.08030000000000001,10.01908833202019
0.0804,10.019022094867529
0.0805,10.018942445635563
0.0806,10.01884938432427
0.08070000000000001,10.018742910933645
0.08080000000000001,10.018623025463723
0.0809,10.018581915841162
0.081,10.01865631256849
0.0811,10.018727510833576
0.08120000000000001,10.018795510636437
0.0813,10.018860311977052
0.0814,10.01892191485543
0.0815,10.018980319271588
0.0816,10.019035525225483
0.08170000000000001,10.019087532717169
0.0818,10.01913634174661
0.0819,10.019181952313811
0.082,10.019224364418772
0.0821,10.019263578061503
0.08220000000000001,10.019299593242003
0.0823,10.01933240996026
0.0824,10.019362028216282
0.0825,10.019388448010078
0.0826,10.019411669341624
0.08270000000000001,10.019431692210942
0.0828,10.019448516618016
0.0829,10.019462142562856
0.083,10.019472570045465
0.08310000000000001,10.019479799065838
0.08320000000000001,10.01948382962397
0.0833,10.019484661719861
0.0834,10.019482295353539
0.0835,10.019476730524966
0.08360000000000001,10.019467967234156
0.08370000000000001,10.01945600548111
0.0838,10.019440845265827
0.0839,10.019422486588308
0.084,10.019400929448562
0.08410000000000001,10.019376173846569
0.08420000000000001,10.01934821978235
