% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 1 2025, 22:49"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)"
0.034980000000000004,3.1164946436111793
0.03499,3.121126962368751
0.035,3.125759210664987
0.03501,3.130391388499879
0.03502,3.135023495873434
0.035030000000000006,3.13965553278565
0.03504,3.144287499236523
0.035050000000000005,3.1489193952260583
0.03506,3.1535512207542507
0.035070000000000004,3.158182975821107
0.03508,3.16281466042662
0.03509,3.1674462745707967
0.035100000000000006,3.172077818253632
0.03511,3.1767092914751256
0.035120000000000005,3.1813406942352813
0.03513,3.185972026534096
0.035140000000000005,3.1906032883715727
0.03515,3.1952344797477057
0.035160000000000004,3.1998656006625033
0.03517,3.2044966511159574
0.03518,3.209127631108073
0.035190000000000006,3.213758540638851
0.0352,3.218389379708285
0.035210000000000005,3.2230201483163827
0.03522,3.227650846463137
0.035230000000000004,3.232281474148554
0.03524,3.2369120313726287
0.035250000000000004,3.2415425181353665
0.03526,3.2461729344367614
0.03527,3.2508032802768194
0.035280000000000006,3.255433555655537
0.03529,3.2600637605729124
0.035300000000000005,3.2646938950289504
0.03531,3.2693239590236463
0.035320000000000004,3.2739539525570045
0.03533,3.27858387562902
0.03534,3.2832137282396983
0.03535,3.2878435103890338
0.03536,3.2924732220770334
0.035370000000000006,3.297102863303692
0.03538,3.3017324340690077
0.035390000000000005,3.306361934372987
0.0354,3.3109913642156226
0.035410000000000004,3.315620723596922
0.03542,3.3202500125168783
0.03543,3.324879230975498
0.035440000000000006,3.329508378972778
0.03545,3.3341374565087145
0.035460000000000005,3.338771030829384
0.03547,3.3434068237427095
0.035480000000000005,3.3480426799132736
0.03549,3.3526785993410697
0.035500000000000004,3.3573145820261043
0.03551,3.361950627968371
0.03552,3.3665867371678773
0.035530000000000006,3.371222909624617
0.03554,3.3758591453385907
0.035550000000000005,3.3804954443098025
0.03556,3.3851318065382467
0.035570000000000004,3.3897682320239286
0.03558,3.3944047207668437
0.035590000000000004,3.3990412727669974
0.0356,3.4036778880243825
0.03561,3.4083145665390058
0.035620000000000006,3.4129513083108662
0.03563,3.417588113339958
0.035640000000000005,3.4222249816262886
0.03565,3.4268619131698506
0.035660000000000004,3.4314989079706524
0.03567,3.436135966028685
0.03568,3.4407730873439584
0.03569,3.4454102719164625
0.0357,3.4500475197462057
0.035710000000000006,3.454684830833184
0.03572,3.459322205177395
0.035730000000000005,3.463959642778843
0.03574,3.468597143637525
0.035750000000000004,3.4732347077534453
0.03576,3.477872335126597
0.03577,3.482510025756987
0.035780000000000006,3.4871477796446153
0.03579,3.4917855967894726
0.035800000000000005,3.4964234771915694
0.03581,3.5010614208509
0.035820000000000005,3.505699427767467
0.03583,3.510337497941268
0.035840000000000004,3.514975631372306
0.03585,3.5196138280605775
0.03586,3.524252088006086
0.035870000000000006,3.5288904112088315
0.03588,3.5335287976688092
0.035890000000000005,3.5381672473860246
0.0359,3.5428057603604732
0.035910000000000004,3.5474443365921595
0.03592,3.552082976081079
0.035930000000000004,3.556721678827236
0.03594,3.5613604448306257
0.03595,3.5659992740912534
0.035960000000000006,3.570638166609118
0.03597,3.575277122384214
0.035980000000000005,3.579916141416549
0.03599,3.584555223706116
0.036000000000000004,3.5891943692529207
0.03601,3.5938335780569584
0.03602,3.5984728501182346
0.03603,3.603112185436744
0.03604,3.607751584012491
0.036050000000000006,3.612391045845473
0.03606,3.6170305709356874
0.036070000000000005,3.6216701592831413
0.03608,3.6263098108878262
0.036090000000000004,3.630949525749751
0.0361,3.6355893038689073
0.03611,3.6402291452453013
0.036120000000000006,3.6448690498789325
0.03613,3.649509017769796
0.036140000000000005,3.654149048917897
0.03615,3.65878914332323
0.036160000000000005,3.6634293009858023
0.03617,3.668069521905606
0.036180000000000004,3.6727098060826484
0.03619,3.677350153516925
0.0362,3.681990564208438
0.036210000000000006,3.686631038157188
0.03622,3.6912715753631695
0.036230000000000005,3.6959121758263893
0.03624,3.700552839546841
0.036250000000000004,3.705193566524532
0.03626,3.709834356759454
0.036270000000000004,3.7144752102516163
0.03628,3.7191161270010102
0.03629,3.723757107007643
0.036300000000000006,3.728398150271511
0.03631,3.733039256792612
0.036320000000000005,3.7376804265709502
0.03633,3.7423216596065214
0.036340000000000004,3.7469629558993307
0.03635,3.7516043154493723
0.03636,3.7562457382566525
0.03637,3.760887224321165
0.03638,3.7655287736429166
0.036390000000000006,3.7701703862219036
0.0364,3.7748120620581225
0.036410000000000005,3.7794538011515795
0.03642,3.7840956035022697
0.036430000000000004,3.7887374691101976
0.03644,3.793379397975358
0.03645,3.7980213900977584
0.036460000000000006,3.8026422376051685
0.03647,3.807239840914613
0.036480000000000005,3.811836636004331
0.03649,3.816432622874316
0.036500000000000005,3.8210278015245724
0.03651,3.825622171955097
0.036520000000000004,3.8302157341658924
0.03653,3.834808488156955
0.03654,3.839400433928293
0.036550000000000006,3.8439915714798985
0.03656,3.848581900811772
0.036570000000000005,3.8531714219239177
0.03658,3.857760134816329
0.036590000000000004,3.862348039489014
0.0366,3.8669351359419664
0.036610000000000004,3.871521424175192
0.03662,3.876106904188683
0.03663,3.8806915759824476
0.036640000000000006,3.885275439556482
0.03665,3.8898584949107824
0.036660000000000005,3.894440742045356
0.03667,3.8990221809601957
0.036680000000000004,3.90360281165531
0.03669,3.9081826341306907
0.0367,3.9127616483863426
0.03671,3.917339854422262
0.03672,3.9219172522384556
0.036730000000000006,3.926493841834918
0.03674,3.931069623211647
0.036750000000000005,3.935644596368649
0.03676,3.9402187613059168
0.036770000000000004,3.9447921180234586
0.03678,3.9493646665212667
0.03679,3.9539364067993485
0.036800000000000006,3.958507338857699
0.03681,3.963077462696316
0.036820000000000006,3.967646778315206
0.03683,3.972215285714364
0.036840000000000005,3.9767829848937932
0.03685,3.9813498758534904
0.036860000000000004,3.98591595859346
0.03687,3.990481233113695
0.03688,3.995045699414205
0.036890000000000006,3.9996093574949843
0.0369,4.00417220735603
0.036910000000000005,4.0087342489973485
0.03692,4.013295482418933
0.036930000000000004,4.017855907620791
0.03694,4.022415524602916
0.036950000000000004,4.026974333365314
0.03696,4.031532333907979
0.03697,4.036089526230914
0.036980000000000006,4.040645910334122
0.03699,4.045201486217596
0.037000000000000005,4.049756253881343
0.03701,4.054310213325356
0.037020000000000004,4.058863364549642
0.03703,4.063415707554196
0.037040000000000003,4.067967242339021
0.03705,4.072517968904113
0.03706,4.077067887249479
0.037070000000000006,4.0816169973751135
0.03708,4.086165299281016
0.037090000000000005,4.0907127929671905
0.0371,4.095259478433632
0.037110000000000004,4.099805355680346
0.03712,4.104350424707326
0.03713,4.1088946855145805
0.037140000000000006,4.113438138102105
0.03715,4.117980782469895
0.037160000000000006,4.122522618617958
0.03717,4.127063646546287
0.037180000000000005,4.131603866254891
0.03719,4.136143277743761
0.037200000000000004,4.140681881012902
0.03721,4.145219676062311
0.03722,4.149756662891994
0.037230000000000006,4.1542928415019444
0.03724,4.158828211892163
0.037250000000000005,4.163362774062654
0.03726,4.167896528013413
0.037270000000000005,4.172429473744444
0.03728,4.176961611255742
0.037290000000000004,4.181492940547312
0.0373,4.186023461619149
0.03731,4.190553174471259
0.037320000000000006,4.195082079103639
0.03733,4.199610175516286
0.037340000000000005,4.2041374637092055
0.03735,4.208663943682391
0.037360000000000004,4.213189615435851
0.03737,4.217714478969576
0.037380000000000004,4.222238534283575
0.03739,4.22676178137784
0.0374,4.231284220252379
0.037410000000000006,4.2358058509071865
0.03742,4.240326673342261
0.037430000000000005,4.244846687557608
0.03744,4.249365893553222
0.037450000000000004,4.2538842913291095
0.03746,4.2584018808852635
0.03747,4.26291866222169
0.037480000000000006,4.267434635338386
0.03749,4.271949800235349
0.037500000000000006,4.276464156912587
0.03751,4.2809777053700895
0.037520000000000005,4.285490445607864
0.03753,4.290002377625906
0.037540000000000004,4.294513501424222
0.03755,4.299023817002803
0.03756,4.303533324361658
0.037570000000000006,4.308042023500783
0.03758,4.312549914420175
0.037590000000000005,4.317056997119839
0.0376,4.32156327159977
0.037610000000000005,4.3260687378599725
0.03762,4.330573395900444
0.037630000000000004,4.3350772457211875
0.03764,4.339580287322198
0.03765,4.3440825207034806
0.037660000000000006,4.348583945865032
0.03767,4.353084562806853
0.037680000000000005,4.357584371528945
0.03769,4.362083372031304
0.037700000000000004,4.366581564313935
0.03771,4.371078948376833
0.037720000000000004,4.375575524220005
0.03773,4.380071291843443
0.03774,4.384566251247153
0.037750000000000006,4.389060402431135
0.03776,4.393553745395383
0.037770000000000005,4.398046280139903
0.03778,4.402538006664689
0.037790000000000004,4.40702892496975
0.0378,4.411519035055077
0.03781,4.416008336920676
0.037820000000000006,4.420496830566545
0.03783,4.424984515992682
0.037840000000000006,4.42947139319909
0.03785,4.433957462185765
0.037860000000000005,4.438442722952714
0.03787,4.442927175499928
0.037880000000000004,4.447410819827418
0.03789,4.451893655935172
0.0379,4.456375683823199
0.037910000000000006,4.460856903491498
0.03792,4.4653373149400615
0.037930000000000005,4.469816918168898
0.03794,4.474295713178003
0.037950000000000005,4.4787736999673795
0.03796,4.483250878537022
0.037970000000000004,4.487727248886938
0.03798,4.492202811017121
0.03799,4.496677564927577
0.038000000000000006,4.501151510618302
0.03801,4.505624648089294
0.038020000000000005,4.510096977340559
0.03803,4.514568498372092
0.038040000000000004,4.519039211183896
0.03805,4.523509115775967
0.038060000000000004,4.527978212148311
0.03807,4.5324465003009236
0.03808,4.536913980233807
0.038090000000000006,4.54138065194696
0.0381,4.545846515440381
0.038110000000000005,4.550311570714074
0.03812,4.554775817768033
0.038130000000000004,4.559239256602266
0.03814,4.563701887216767
0.03815,4.568163709611539
0.038160000000000006,4.57262472378658
0.03817,4.577084929741888
0.038180000000000006,4.581544327477471
0.03819,4.58600291699332
0.038200000000000005,4.59046069828944
0.03821,4.594917671365829
0.038220000000000004,4.599373836222489
0.03823,4.6038291928594175
0.03824,4.608283741276617
0.038250000000000006,4.612737481474088
0.03826,4.617190413451826
0.038270000000000005,4.621642537209835
0.03828,4.626093852748111
0.038290000000000005,4.6305443600666605
0.0383,4.634994059165477
0.038310000000000004,4.6394429500445655
0.03832,4.643891032703922
0.03833,4.6483383071435505
0.038340000000000006,4.6527847733634475
0.03835,4.6572304313636135
0.038360000000000005,4.661675281144051
0.03837,4.6661193227047555
0.038380000000000004,4.670562556045733
0.03839,4.675004981166978
0.038400000000000004,4.679446598068494
0.03841,4.683887406750278
0.03842,4.688327407212336
0.038430000000000006,4.692766599454661
0.03844,4.697204983477255
0.038450000000000005,4.701642559280121
0.03846,4.706073945761133
0.038470000000000004,4.710453476193946
0.03848,4.714831638538774
0.03849,4.7192084327956225
0.038500000000000006,4.7235838589644885
0.03851,4.727957917045367
0.038520000000000006,4.732330607038265
0.03853,4.736701928943178
0.038540000000000005,4.74107188276011
0.03855,4.745440468489057
0.038560000000000004,4.749807686130024
0.03857,4.754173535683004
0.03858,4.7585380171480045
0.038590000000000006,4.762901130525021
0.0386,4.767262875814053
0.038610000000000005,4.771623253015104
0.03862,4.775982262128169
0.038630000000000005,4.780339903153253
0.03864,4.7846961760903515
0.038650000000000004,4.78905108093947
0.03866,4.793404617700603
0.03867,4.797756786373757
0.038680000000000006,4.802107586958925
0.03869,4.80645701945611
0.038700000000000005,4.810805083865312
0.03871,4.815151780186529
0.038720000000000004,4.819497108419767
0.03873,4.823841068565018
0.038740000000000004,4.8281836606222885
0.03875,4.832524884591574
0.03876,4.836864740472879
0.038770000000000006,4.841203228266201
0.03878,4.845540347971536
0.038790000000000005,4.849876099588891
0.0388,4.854210483118261
0.038810000000000004,4.8585434985596505
0.03882,4.862875145913054
0.03883,4.867205425178477
0.038840000000000006,4.871534336355918
0.03885,4.875861879445372
0.038860000000000006,4.880188054446846
0.03887,4.884512861360335
0.038880000000000005,4.888836300185841
0.03889,4.893158370923364
0.038900000000000004,4.897479073572905
0.03891,4.901798408134461
0.03892,4.906116374608037
0.038930000000000006,4.910432972993629
0.03894,4.914748203291236
0.038950000000000005,4.919062065500863
0.03896,4.923374559622502
0.038970000000000005,4.927685685656162
0.03898,4.931995443601838
0.038990000000000004,4.9363038334595295
0.039,4.940610855229239
0.03901,4.944916508910966
0.039020000000000006,4.949220794504712
0.03903,4.953523712010471
0.039040000000000005,4.957825261428248
0.03905,4.962125442758041
0.039060000000000004,4.966424255999854
0.03907,4.97072170115368
0.039080000000000004,4.975017778219527
0.03909,4.9793124871973875
0.0391,4.983605828087267
0.039110000000000006,4.987897800889164
0.03912,4.992188405603075
0.039130000000000005,4.996477642229006
0.03914,5.000765510766951
0.039150000000000004,5.005052011216916
0.03916,5.009337143578893
0.03917,5.013620907852893
0.039180000000000006,5.017903304038908
0.03919,5.022184332136938
0.039200000000000006,5.0264639921469865
0.03921,5.030742284069051
0.039220000000000005,5.035019207903134
0.03923,5.03929476364923
0.039240000000000004,5.043568951307348
0.03925,5.047841770877479
0.03926,5.052113222359629
0.039270000000000006,5.056383305753798
0.03928,5.060652021059979
0.039290000000000005,5.064919368278182
0.0393,5.069185347408396
0.039310000000000005,5.073449958450632
0.03932,5.0777132014048805
0.039330000000000004,5.081975076271151
0.03934,5.086235583049434
0.03935,5.090494721739738
0.039360000000000006,5.094752492342058
0.03937,5.099008894856391
0.039380000000000005,5.103263929282746
0.03939,5.107517595621114
0.039400000000000004,5.111769893871503
0.03941,5.116020824033903
0.039420000000000004,5.1202703861083245
0.03943,5.124518580094761
0.03944,5.1287654059932155
0.039450000000000006,5.133010863803689
0.03946,5.137254953526176
0.039470000000000005,5.1414976751606805
0.03948,5.1457390287072
0.039490000000000004,5.1499790141657416
0.0395,5.154217631536295
0.03951,5.158454880818869
0.039520000000000007,5.162690762013461
0.03953,5.166925275120065
0.039540000000000006,5.171158420138689
0.03955,5.175390197069328
0.039560000000000005,5.179620605911986
0.03957,5.18384964666666
0.039580000000000004,5.188077319333352
0.03959,5.192303623912058
0.0396,5.1965285604027835
0.039610000000000006,5.200752128805528
0.03962,5.204974329120285
0.039630000000000006,5.209195161347062
0.03964,5.213414625485853
0.039650000000000005,5.2176327215366625
0.03966,5.221849449499488
0.039670000000000004,5.226064809374332
0.03968,5.23027880116119
0.03969,5.234491424860071
0.039700000000000006,5.238702680470965
0.03971,5.242912567993874
0.039720000000000005,5.247121087428804
0.03973,5.251328238775748
0.039740000000000004,5.255534022034709
0.03975,5.259738437205687
0.039760000000000004,5.263941484288684
0.03977,5.268143163283695
0.03978,5.272343474190725
0.039790000000000006,5.2765424170097734
