% Model,COMSOL_3D_CNN_Design_3_Phase_1.mph
% Version,COMSOL 6.3.0.290
% Date,"Dec 25 2025, 16:48"
% Table,Table 1 - Surface Average 1
% Time (s),c_Outlet (mol/m^3)
39.5500791,2.7434859824840865E-4
39.5667458,2.6933932676608354E-4
39.5834125,2.6439452764614606E-4
39.600079199999996,2.595142008885971E-4
39.6167459,2.546983464934331E-4
39.6334126,2.499469644606565E-4
39.6500793,2.4526005479026653E-4
39.666745999999996,2.4063761748226566E-4
39.6834127,2.360796525366497E-4
39.7000794,2.3158615995342097E-4
39.7167461,2.2715713973257902E-4
39.733412799999996,2.2278930519614845E-4
39.7500795,2.184729695782431E-4
39.7667462,2.1421859798847573E-4
39.7834129,2.1002619042684642E-4
39.8000796,2.0589574689335664E-4
39.8167463,2.018272673880032E-4
39.833413,1.9782075191078762E-4
39.8500797,1.9387620046171006E-4
39.8667464,1.8999361304077202E-4
39.8834131,1.8617298964797034E-4
39.9000798,1.8241433028330666E-4
39.9167465,1.7871763494678095E-4
39.9334132,1.7505925003002853E-4
39.9500799,1.7144823544140486E-4
39.9667466,1.6789369268560537E-4
39.9834133,1.6439562176263025E-4
