% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 11:30"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
80.4,0.9745246758037387
80.41,0.9745682412808409
80.42,0.9746118067579534
80.43,0.9746553722350514
80.44,0.9746989377121525
80.45,0.9747425031892539
80.46000000000001,0.974786068666354
80.47,0.9748296341434619
80.48,0.9748731996205653
80.49,0.9749167650976622
80.5,0.9749603305747677
80.51,0.9750038960518703
80.52,0.9750474615289698
80.53,0.975091027006073
80.54,0.9751345924831729
80.55,0.9751781579602768
80.56,0.975221723437376
80.57000000000001,0.9752652889144785
80.58,0.9753088543915848
80.59,0.9753524198686874
80.60000000000001,0.9753959853457893
80.61,0.9754395508228907
80.62,0.9754831162999957
80.63,0.9755266817770994
80.64,0.9755702472541984
80.65,0.9756138127313007
80.66,0.9756573782084126
80.67,0.9757009436855051
80.68,0.9757445091626055
80.69,0.9757880746397086
80.7,0.9758316401168163
80.71000000000001,0.9758752055939117
80.72,0.9759187710710172
80.73,0.9759623365481234
80.74,0.9760059020252185
80.75,0.9760494675023277
80.76,0.9760930329794213
80.77,0.9761365984565324
80.78,0.9761801639336285
80.79,0.9762237294107354
80.8,0.9762672948878284
80.81,0.9763108603649423
80.82000000000001,0.9763544258420425
80.83,0.9763979913191476
80.84,0.9764415567962395
80.85000000000001,0.9764851222733473
80.86,0.9765286877504484
80.87,0.9765722532275525
80.88,0.9766158187046498
80.89,0.9766593841817592
80.9,0.9767029496588574
80.91,0.9767465151359581
80.92,0.9767900806130673
80.93,0.9768336460901661
80.94,0.9768772115672705
80.95,0.976920777044369
80.96000000000001,0.9769643425214679
80.97,0.9770079079985762
80.98,0.9770514734756754
80.99,0.9770950389527805
81,0.977138604429877
81.01,0.9771821699069838
81.02,0.9772257353840835
81.03,0.9772693008611902
81.04,0.9773128663382896
81.05,0.9773564318153917
81.06,0.9773999972924954
81.07000000000001,0.9774435627695975
81.08,0.9774871282467072
81.09,0.9775306937238046
81.10000000000001,0.9775742592009015
81.11,0.9776178246780031
81.12,0.9776613901551064
81.13,0.9777049556322152
81.14,0.9777435377105744
81.15,0.9777759394402732
81.16,0.9778083411699682
81.17,0.9778407428996595
81.18,0.9778731446293525
81.19,0.9779055463590474
81.2,0.9779379480887567
81.21000000000001,0.9779703498184384
81.22,0.9780027515481289
81.23,0.9780351532778234
81.24,0.9780675550075184
81.25,0.9780999567372186
81.26,0.9781323584669107
81.27,0.9781647601966086
81.28,0.9781971619263048
81.29,0.9782295636559989
81.3,0.9782619653856995
81.31,0.9782943671153898
81.32000000000001,0.9783267688450846
81.33,0.9783591705747812
81.34,0.9783915723044762
81.35000000000001,0.9784239740341618
81.36,0.978456375763857
81.37,0.9784887774935526
81.38,0.9785211792232504
81.39,0.9785535809529488
81.4,0.9785859826826377
81.41,0.9786183844123358
81.42,0.9786507861420287
81.43,0.9786831878717249
81.44,0.9787155896014224
81.45,0.978747991331114
81.46000000000001,0.978780393060812
81.47,0.978812794790501
81.48,0.9788451965202041
81.49,0.9788775982498932
81.5,0.9789099999795896
81.51,0.9789424017092827
81.52,0.9789748034389774
81.53,0.9790072051686708
81.54,0.9790396068983646
81.55,0.9790720086280613
81.56,0.979104410357751
81.57000000000001,0.9791368120874533
81.58,0.9791692138171475
81.59,0.9792016155468478
81.60000000000001,0.9792340172765382
81.61,0.9792664190062296
81.62,0.9792988207359264
81.63,0.9793312224656233
81.64,0.9793636241953128
81.65,0.9793960259250053
81.66,0.9794284276547081
81.67,0.9794608293843979
81.68,0.9794932311140975
81.69,0.979525632843791
81.7,0.9795580345734851
81.71000000000001,0.9795904363031812
81.72,0.9796228380328753
81.73,0.9796552397625693
81.74,0.9796876414922648
81.75,0.9797200432219568
81.76,0.9797524449516568
81.77,0.9797848466813555
81.78,0.9798172484110468
81.79,0.9798496501407373
81.8,0.9798820518704325
81.81,0.9799144536001269
81.82000000000001,0.9799468553298298
81.83,0.9799792570595168
81.84,0.9800116587892118
81.85000000000001,0.9800440605189152
81.86,0.9800764622486029
81.87,0.9801088639782972
81.88,0.9801412657079924
81.89,0.9801736674376901
81.9,0.9802060691673835
81.91,0.9802384708970769
81.92,0.9802708726267735
81.93,0.9803032743564611
81.94,0.9803356760861592
81.95,0.9803680778158553
81.96000000000001,0.9804004795455529
81.97,0.9804328812752494
81.98,0.980465283004939
81.99,0.9804976847346262
82,0.9805300864643292
82.01,0.9805624881940276
82.02,0.9805948899237172
82.03,0.9806272916534161
82.04,0.9806596933831141
82.05,0.9806920951128014
82.06,0.9807244968424965
82.07000000000001,0.9807568985721934
82.08,0.9807893003018896
82.09,0.9808217020315847
82.10000000000001,0.9808541037612784
82.11,0.980886505490973
82.12,0.9809189072206703
82.13,0.9809513089503581
82.14,0.9809837106800546
82.15,0.9810161124097484
82.16,0.9810485141394482
82.17,0.9810809158691419
82.18,0.9811133175988435
82.19,0.9811457193285323
82.2,0.9811781210582279
82.21000000000001,0.9812105227879185
82.22,0.9812429245176159
82.23,0.9812753262473093
82.24,0.9813077279770028
82.25,0.9813401297067018
82.26,0.9813725314363935
82.27,0.9814049331660892
82.28,0.9814373348957894
82.29,0.9814697366254742
82.3,0.9815021383551745
82.31,0.9815345400848645
82.32000000000001,0.9815669418145639
82.33,0.9815993435442614
82.34,0.9816317452739485
82.35000000000001,0.9816641470036462
82.36,0.9816965487333416
82.37,0.9817289504630385
82.38,0.9817613521927347
82.39,0.9817937539224231
82.4,0.9818261556521205
82.41,0.9818585573818193
82.42,0.9818909591115104
82.43,0.9819233608412115
82.44,0.9819557625709053
82.45,0.9819881643005947
82.46000000000001,0.9820205660302898
82.47,0.9820529677599816
82.48,0.9820853694896798
82.49,0.9821177712193737
82.5,0.9821501729490684
82.51,0.9821825746787688
82.52,0.9822149764084607
82.53,0.9822473781381539
82.54,0.9822797798678521
82.55,0.9823121815975466
82.56,0.9823445833272417
82.57000000000001,0.98237698505693
82.58,0.982409386786626
82.59,0.9824417885163179
82.60000000000001,0.9824741902460201
82.61,0.9825065919757088
82.62,0.9825389937054109
82.63,0.9825713954351004
82.64,0.9826037971647976
82.65,0.9826361988944948
82.66,0.9826686006241853
82.67,0.9827010023538777
82.68,0.9827334040835747
82.69,0.9827658058132708
82.7,0.9827982075429668
82.71000000000001,0.9828306092726583
82.72,0.9828630110023533
82.73,0.9828954127320557
82.74,0.9829278144617436
82.75,0.9829602161914405
82.76,0.982992617921131
82.77,0.9830250196508322
82.78,0.9830574213805218
82.79,0.9830898231102152
82.8,0.9831222248399113
82.81,0.9831546265696076
82.82000000000001,0.9831805932292048
82.83,0.9832045831124571
82.84,0.9832285729956987
82.85000000000001,0.9832525628789507
82.86,0.9832765527621928
82.87,0.9833005426454466
82.88,0.983324532528688
82.89,0.9833485224119392
82.9,0.9833725122951866
82.91,0.9833965021784425
82.92,0.9834204920616886
82.93,0.9834444819449331
82.94,0.9834684718281863
82.95,0.9834924617114361
82.96000000000001,0.9835164515946756
82.97,0.9835404414779247
82.98,0.9835644313611787
82.99,0.9835884212444265
83,0.9836124111276704
83.01,0.9836364010109234
83.02,0.9836603908941702
83.03,0.9836843807774208
83.04,0.9837083706606634
83.05,0.9837323605439185
83.06,0.9837563504271629
83.07000000000001,0.98378034031041
83.08,0.9838043301936525
83.09,0.9838283200769027
83.10000000000001,0.9838523099601565
83.11,0.9838762998433962
83.12,0.9839002897266536
83.13,0.9839242796099021
83.14,0.9839482694931444
83.15,0.9839722593763987
83.16,0.9839962492596408
83.17,0.9840202391428907
83.18,0.9840442290261407
83.19,0.9840682189093928
83.2,0.9840922087926393
83.21000000000001,0.9841161986758866
83.22,0.9841401885591248
83.23,0.9841641784423822
83.24,0.9841881683256317
83.25,0.9842121582088819
83.26,0.984236148092126
83.27,0.9842601379753736
83.28,0.9842841278586251
83.29,0.9843081177418658
83.3,0.9843321076251211
83.31,0.9843560975083675
83.32000000000001,0.9843800873916122
83.33,0.9844040772748621
83.34,0.9844280671581224
83.35000000000001,0.9844520570413625
83.36,0.9844760469246051
83.37,0.9845000368078569
83.38,0.9845240266911083
83.39,0.9845480165743534
83.4,0.9845720064576038
83.41,0.984595996340846
83.42,0.9846199862240945
83.43,0.9846439761073428
83.44,0.9846679659905977
83.45,0.9846919558738365
83.46000000000001,0.9847159457570953
83.47,0.9847399356403362
83.48,0.9847639255235872
83.49,0.9847879154068325
83.5,0.9848119052900828
83.51,0.9848358951733345
83.52,0.9848598850565842
83.53,0.9848838749398278
83.54,0.9849078648230742
83.55,0.9849318547063293
83.56,0.984955844589578
83.57000000000001,0.9849798344728209
83.58,0.9850038243560737
83.59,0.9850278142393208
83.60000000000001,0.9850518041225644
83.61,0.9850757940058094
83.62,0.9850997838890637
83.63,0.9851237737723134
83.64,0.9851477636555592
83.65,0.9851717535388044
83.66,0.9851957434220552
83.67,0.9852197333053024
83.68,0.9852437231885501
83.69,0.9852677130718037
83.7,0.9852917029550494
83.71000000000001,0.9853156928382951
83.72,0.9853396827215467
83.73,0.9853636726047892
83.74,0.9853876624880437
83.75,0.985411652371287
83.76,0.9854356422545446
83.77,0.9854596321377849
83.78,0.98548362202104
83.79,0.9855076119042817
83.8,0.9855316017875312
83.81,0.9855555916707772
83.82000000000001,0.9855795815540295
83.83,0.9856035714372762
83.84,0.9856275613205235
83.85000000000001,0.985651551203772
83.86,0.9856755410870247
83.87,0.9856995309702655
83.88,0.985723520853513
83.89,0.9857475107367683
83.9,0.9857715006200151
83.91,0.9857954905032646
83.92,0.9858194803865076
83.93,0.9858434702697582
83.94,0.9858674601530077
83.95,0.9858914500362576
83.96000000000001,0.9859154399194965
83.97,0.9859394298027492
83.98,0.9859634196860038
83.99,0.9859874095692498
84,0.986011399452496
84.01,0.9860353893357526
84.02,0.9860593792189907
84.03,0.9860833691022375
84.04,0.9861073589854886
84.05,0.9861313488687361
84.06,0.9861553387519839
84.07000000000001,0.9861793286352374
84.08,0.986203318518481
84.09,0.9862273084017328
84.10000000000001,0.9862512982849796
84.11,0.9862752881682325
84.12,0.9862992780514753
84.13,0.9863232679347247
84.14,0.9863472578179729
84.15,0.9863712477012156
84.16,0.9863952375844675
84.17,0.9864192274677165
84.18,0.9864432173509592
84.19,0.98646720723421
84.2,0.9864911971174658
84.21000000000001,0.9865151870007103
84.22,0.9865391768839591
84.23,0.9865631667672065
84.24,0.9865871566504572
84.25,0.9866111465336957
84.26,0.9866351364169551
84.27,0.9866591263001981
84.28,0.9866831161834482
84.29,0.9867071060666929
84.3,0.9867310959499448
84.31,0.9867550858331888
84.32000000000001,0.9867790757164356
84.33,0.9868030655996904
84.34,0.9868270554829413
84.35000000000001,0.9868510453661847
84.36,0.9868750352494298
84.37,0.9868990251326805
84.38,0.9869230150159326
84.39,0.9869470048991725
84.4,0.9869709947824287
84.41,0.9869949846656754
84.42,0.9870189745489208
84.43,0.9870429644321748
84.44,0.9870669543154148
84.45,0.9870909441986735
84.46000000000001,0.9871149340819226
84.47,0.9871389239651603
84.48,0.9871629138484207
84.49,0.9871860869385315
84.5,0.987200307806201
84.51,0.9872145286738666
84.52,0.9872287495415383
84.53,0.9872429704092041
84.54,0.9872571912768701
84.55,0.987271412144546
84.56,0.9872856330122114
84.57000000000001,0.9872998538798774
84.58,0.9873140747475407
84.59,0.9873282956152152
84.60000000000001,0.9873425164828933
84.61,0.9873567373505597
84.62,0.9873709582182288
84.63,0.9873851790858934
84.64,0.987399399953568
84.65,0.9874136208212296
84.66,0.9874278416889005
84.67,0.9874420625565655
84.68,0.9874562834242422
84.69,0.98747050429191
84.7,0.9874847251595802
84.71000000000001,0.9874989460272431
84.72,0.9875131668949084
84.73,0.9875273877625846
84.74,0.9875416086302512
84.75,0.987555829497923
84.76,0.9875700503655943
84.77,0.9875842712332629
84.78,0.9875984921009272
84.79,0.9876127129685988
84.8,0.987626933836264
84.81,0.987641154703929
84.82000000000001,0.9876553755716049
84.83,0.98766959643927
84.84,0.9876838173069388
84.85000000000001,0.9876980381746048
84.86,0.9877122590422763
84.87,0.9877264799099418
84.88,0.9877407007776079
84.89,0.9877549216452881
84.9,0.9877691425129522
84.91,0.9877833633806251
84.92,0.9877975842482883
84.93,0.9878118051159613
84.94,0.9878260259836331
84.95,0.9878402468512998
84.96000000000001,0.9878544677189652
84.97,0.9878686885866352
84.98,0.9878829094543042
84.99,0.9878971303219727
85,0.9879113511896473
85.01,0.9879255720573088
85.02,0.9879397929249808
85.03,0.987954013792649
85.04,0.9879682346603205
85.05,0.9879824555279881
85.06,0.9879966763956611
85.07000000000001,0.988010897263321
85.08,0.9880251181309928
85.09,0.9880393389986588
85.10000000000001,0.9880535598663267
85.11,0.9880677807339977
85.12,0.9880820016016677
85.13,0.9880962224693277
85.14,0.9881104433370036
85.15,0.9881246642046703
85.16,0.9881388850723419
85.17,0.9881531059400087
85.18,0.9881673268076758
85.19,0.9881815476753476
85.2,0.9881957685430184
85.21000000000001,0.9882099894106864
85.22,0.9882242102783574
85.23,0.9882384311460234
85.24,0.988252652013693
85.25,0.9882668728813669
85.26,0.9882810937490276
85.27,0.9882953146167
85.28,0.9883095354843724
85.29,0.9883237563520345
85.3,0.9883379772197152
85.31,0.9883521980873733
85.32000000000001,0.9883664189550398
85.33,0.9883806398227104
85.34,0.9883948606903773
85.35000000000001,0.9884090815580435
85.36,0.9884233024257173
85.37,0.9884375232933883
85.38,0.9884517441610562
85.39,0.9884659650287316
85.4,0.9884801858963919
85.41,0.9884944067640673
85.42,0.9885086276317288
85.43,0.9885228484993974
85.44,0.9885370693670762
85.45,0.9885512902347391
85.46000000000001,0.9885655111024
85.47,0.9885797319700772
85.48,0.9885939528377469
85.49,0.9886081737054123
85.5,0.9886223945730864
85.51,0.9886366154407554
85.52,0.9886508363084173
85.53,0.988665057176087
85.54,0.9886792780437629
85.55,0.9886934989114307
85.56,0.9887077197790924
85.57000000000001,0.9887219406467602
85.58,0.9887361615144314
85.59,0.9887503823821054
85.60000000000001,0.9887646032497686
85.61,0.9887788241174431
85.62,0.9887930449851046
85.63,0.9888072658527742
85.64,0.9888214867204413
85.65,0.98883570758812
85.66,0.9888499284557878
85.67,0.98886414932345
85.68,0.988878370191121
85.69,0.9888925910587865
85.7,0.9889068119264537
85.71000000000001,0.9889210327941246
85.72,0.9889352536617964
85.73,0.9889494745294687
85.74,0.9889636953971357
85.75,0.988977916264807
85.76,0.9889921371324728
85.77,0.9890063580001379
85.78,0.9890205788678041
85.79,0.9890347997354754
85.8,0.9890490206031449
85.81,0.9890632414708148
85.82000000000001,0.9890774623384812
85.83,0.9890916832061537
85.84,0.9891059040738241
85.85000000000001,0.9891201249414919
85.86,0.9891343458091566
85.87,0.9891485666768228
85.88,0.9891627875444985
85.89,0.9891770084121709
85.9,0.9891912292798379
85.91,0.9892054501475027
85.92,0.9892196710151755
85.93,0.9892338918828373
85.94,0.989248112750507
85.95,0.9892623336181755
85.96000000000001,0.9892765544858428
85.97,0.9892907753535125
85.98,0.9893049962211842
85.99,0.9893192170888488
86,0.9893334379565148
86.01,0.9893476588241912
86.02,0.9893618796918544
86.03,0.9893761005595328
86.04,0.9893903214271951
86.05,0.989404542294862
86.06,0.9894187631625339
86.07000000000001,0.989432984030203
86.08,0.989447204897868
86.09,0.9894614257655461
86.10000000000001,0.9894756466332044
86.11,0.9894898675008817
86.12,0.9895040883685535
86.13,0.989518309236212
86.14,0.9895325301038873
86.15,0.9895467509715477
86.16,0.9895609718392243
86.17,0.9895751927068925
86.18,0.9895894135745587
86.19,0.9896036344422267
86.2,0.9896178553098969
86.21000000000001,0.9896320761775669
86.22,0.9896462970452298
86.23,0.9896605179128982
86.24,0.9896747387805748
86.25,0.9896889596482462
86.26,0.9897031805159067
86.27,0.9897174013835796
86.28,0.9897316222512499
86.29,0.9897458431189151
86.3,0.9897600639865893
86.31,0.9897742848542541
86.32000000000001,0.9897885057219173
86.33,0.9898027265895979
86.34,0.9898169474572655
86.35000000000001,0.9898311683249273
86.36,0.9898453891925969
86.37,0.9898596100602681
86.38,0.9898738309279331
86.39,0.9898880517956011
86.4,0.9899022726632671
86.41,0.9899164935309367
86.42,0.9899307143986146
86.43,0.989944935266287
86.44,0.9899591561339446
86.45,0.9899733770016124
86.46000000000001,0.989987597869284
86.47,0.9900018187369544
86.48,0.9900160396046181
86.49,0.9900302604722974
86.5,0.9900444813399584
86.51,0.9900587022076335
86.52,0.9900729230753074
86.53,0.990087143942971
86.54,0.9901013648106372
86.55,0.9901155856783049
86.56,0.9901298065459726
86.57000000000001,0.990144027413641
86.58,0.9901582482813087
86.59,0.9901724691489794
86.60000000000001,0.9901866900166436
86.61,0.990200910884318
86.62,0.990215131751992
86.63,0.9902293526196567
86.64,0.9902435734873253
86.65,0.990257794354992
86.66,0.9902720152226567
86.67,0.9902862360903336
86.68,0.9903004569580048
86.69,0.9903146778256665
86.7,0.9903288986933315
86.71000000000001,0.9903431195610146
86.72,0.9903573404286786
86.73,0.9903715612963522
86.74,0.9903857821640146
86.75,0.9904000030316809
86.76,0.9904142238993578
86.77,0.9904284447670181
86.78,0.9904426656346894
86.79,0.9904568865023596
86.8,0.9904711073700241
86.81,0.990485328237698
86.82000000000001,0.9904995491053565
86.83,0.9905137699730281
86.84,0.990527990840707
86.85000000000001,0.9905422117083749
86.86,0.9905564325760414
86.87,0.990570653443706
86.88,0.9905848743113769
86.89,0.9905990951790435
86.9,0.9906133160467151
86.91,0.9906275369143873
86.92,0.9906417577820548
86.93,0.9906559786497235
86.94,0.9906701995173894
86.95,0.9906844203850631
86.96000000000001,0.9906986412527368
86.97,0.9907128621203981
86.98,0.9907270829880656
86.99,0.9907413038557386
87,0.9907555247234122
87.01,0.9907697455910722
87.02,0.9907839664587393
87.03,0.9907981873264072
87.04,0.9908124081940712
87.05,0.9908266290617462
87.06,0.9908408499294177
87.07000000000001,0.9908550707970839
87.08,0.9908692916647595
87.09,0.9908835125324279
87.10000000000001,0.9908977334001005
87.11,0.9909119542677557
87.12,0.9909261751354262
87.13,0.9909403960030948
87.14,0.9909546168707657
87.15,0.9909688377384394
87.16,0.9909830586061006
87.17,0.9909972794737748
87.18,0.9910115003414419
87.19,0.9910257212091098
87.2,0.9910399420767816
87.21000000000001,0.9910541629444443
87.22,0.9910683838121118
87.23,0.991082604679786
87.24,0.9910968255474539
87.25,0.991111046415122
87.26,0.9911252672827908
87.27,0.9911394881504608
87.28,0.9911537090181323
87.29,0.9911679298857954
87.3,0.9911821507534663
87.31,0.9911963716211369
87.32000000000001,0.9912105924888098
87.33,0.9912248133564696
87.34,0.9912390342241431
87.35000000000001,0.9912532550918141
87.36,0.9912674759594788
87.37,0.9912816968271514
87.38,0.991295917694811
87.39,0.9913101385624848
87.4,0.9913243594301557
87.41,0.9913385802978225
87.42,0.9913528011654974
87.43,0.991367022033166
87.44,0.991381242900831
87.45,0.9913954637684977
87.46000000000001,0.9914096846361675
87.47,0.9914239055038391
87.48,0.9914381263715083
87.49,0.9914523472391731
87.5,0.9914665681068446
87.51,0.9914807889745149
87.52,0.9914950098421805
87.53,0.9915092307098482
87.54,0.9915234515775182
87.55,0.9915376724451835
87.56,0.9915518933128556
87.57000000000001,0.9915661141805243
87.58,0.991580335048183
87.59,0.9915945559158611
87.60000000000001,0.9916087767835282
87.61,0.991622997651194
87.62,0.9916372185188665
87.63,0.991651439386541
87.64,0.9916656602542024
87.65,0.9916798811218756
87.66,0.9916941019895381
87.67,0.9917083228572098
87.68,0.9917225437248819
87.69,0.991736764592557
87.7,0.9917509854602181
87.71000000000001,0.991765206327886
87.72,0.9917794271955616
87.73,0.9917936480632195
87.74,0.991807868930889
87.75,0.9918220897985637
87.76,0.9918363106662292
87.77,0.9918505315339032
87.78,0.991864752401566
87.79,0.9918789732692351
87.8,0.9918931941369047
87.81,0.9919074150045787
87.82000000000001,0.9919216358722464
87.83,0.9919358567399142
87.84,0.991950077607583
87.85000000000001,0.9919601640121027
87.86,0.9919686491815396
87.87,0.991977134350973
87.88,0.9919856195204053
87.89,0.9919941046898378
87.9,0.9920025898592671
87.91,0.9920110750286936
87.92,0.9920195601981321
87.93,0.9920280453675603
87.94,0.9920365305369877
87.95,0.9920450157064301
87.96000000000001,0.992053500875859
87.97,0.9920619860452897
87.98,0.9920704712147241
87.99,0.9920789563841546
88,0.9920874415535861
88.01,0.9920959267230111
88.02,0.9921044118924468
88.03,0.9921128970618763
88.04,0.9921213822313095
88.05,0.9921298674007462
88.06,0.9921383525701696
88.07000000000001,0.9921468377396107
88.08,0.9921553229090373
88.09,0.9921638080784798
88.10000000000001,0.9921722932479002
88.11,0.9921807784173354
88.12,0.9921892635867724
88.13,0.9921977487562013
88.14,0.9922062339256291
88.15,0.9922147190950633
88.16,0.9922232042644924
88.17,0.9922316894339207
88.18,0.9922401746033594
88.19,0.9922486597727941
88.2,0.9922571449422257
88.21000000000001,0.9922656301116576
88.22,0.9922741152810817
88.23,0.9922826004505216
88.24,0.9922910856199473
88.25,0.9922995707893836
88.26,0.992308055958814
88.27,0.992316541128248
88.28,0.9923250262976795
88.29,0.99233351146711
88.3,0.9923419966365365
88.31,0.9923504818059717
88.32000000000001,0.9923589669754024
88.33,0.992367452144828
88.34,0.9923759373142613
88.35000000000001,0.9923844224837026
88.36,0.9923929076531272
88.37,0.992401392822559
88.38,0.9924098779919988
88.39,0.9924183631614326
88.4,0.9924268483308578
88.41,0.9924353335002859
88.42,0.9924438186697252
88.43,0.9924523038391532
88.44,0.9924607890085926
88.45,0.9924692741780234
88.46000000000001,0.992477759347444
88.47,0.992486244516885
88.48,0.9924947296863195
88.49,0.9925032148557421
88.5,0.9925117000251765
88.51,0.9925201851946128
88.52,0.9925286703640391
88.53,0.9925371555334781
88.54,0.9925456407029092
88.55,0.9925541258723376
88.56,0.9925626110417672
88.57000000000001,0.9925710962111944
88.58,0.9925795813806363
88.59,0.9925880665500637
88.60000000000001,0.9925965517194971
88.61,0.9926050368889338
88.62,0.9926135220583596
88.63,0.9926220072277933
88.64,0.9926304923972228
88.65,0.9926389775666554
88.66,0.9926474627360846
88.67,0.9926559479055158
88.68,0.9926644330749506
88.69,0.9926729182443798
88.7,0.9926814034138084
88.71000000000001,0.9926898885832438
88.72,0.9926983737526726
88.73,0.9927068589221177
88.74,0.9927153440915424
88.75,0.9927238292609728
88.76,0.9927323144304045
88.77,0.9927407995998364
88.78,0.9927492847692677
88.79,0.9927577699387015
88.8,0.9927662551081355
88.81,0.9927747402775616
88.82000000000001,0.9927832254470009
88.83,0.9927917106164309
88.84,0.9928001957858498
88.85000000000001,0.9928086809552887
88.86,0.9928171661247233
88.87,0.9928256512941482
88.88,0.9928341364635913
88.89,0.9928426216330198
88.9,0.9928511068024463
88.91,0.9928595919718808
88.92,0.9928680771413203
88.93,0.9928765623107417
88.94,0.9928850474801764
88.95,0.9928935326496141
88.96000000000001,0.9929020178190484
88.97,0.9929105029884793
88.98,0.9929189881579062
88.99,0.992927473327338
89,0.9929359584967719
89.01,0.9929444436661973
89.02,0.9929529288356288
89.03,0.9929614140050601
89.04,0.9929698991744981
89.05,0.9929783843439284
89.06,0.992986869513357
89.07000000000001,0.9929953546827923
89.08,0.9930038398522246
89.09,0.9930123250216519
89.10000000000001,0.9930208101910911
89.11,0.993029295360524
89.12,0.9930377805299527
89.13,0.9930462656993814
89.14,0.9930547508688152
89.15,0.9930632360382515
89.16,0.993071721207683
89.17,0.9930802063771127
89.18,0.9930886915465451
89.19,0.9930971767159701
89.2,0.9931056618854025
89.21000000000001,0.9931141470548416
89.22,0.9931226322242727
89.23,0.9931311173936999
89.24,0.9931396025631327
89.25,0.9931480877325625
89.26,0.993156572901996
89.27,0.993165058071425
89.28,0.9931735432408598
89.29,0.9931820284102885
89.3,0.9931905135797275
89.31,0.9931989987491531
89.32000000000001,0.9932074839185914
89.33,0.9932159690880201
89.34,0.9932244542574546
89.35000000000001,0.9932329394268863
89.36,0.9932414245963115
89.37,0.9932499097657458
89.38,0.9932583949351872
89.39,0.9932668801046142
89.4,0.9932753652740391
89.41,0.9932838504434761
89.42,0.9932923356129023
89.43,0.993300820782333
89.44,0.9933093059517738
89.45,0.9933177911212012
89.46000000000001,0.9933262762906291
89.47,0.9933347614600632
89.48,0.9933432466294991
89.49,0.99335173179893
89.5,0.9933602169683602
89.51,0.9933687021377966
89.52,0.9933771873072225
89.53,0.9933856724766537
89.54,0.9933941576460852
89.55,0.9934026428155208
89.56,0.9934111279849545
89.57000000000001,0.9934196131543782
89.58,0.9934280983238158
89.59,0.9934365834932479
89.60000000000001,0.9934450686626706
89.61,0.9934535538321151
89.62,0.9934620390015403
89.63,0.9934705241709708
89.64,0.9934790093404081
89.65,0.9934874945098424
89.66,0.9934959796792636
89.67,0.9935044648487096
89.68,0.9935129500181279
89.69,0.9935214351875586
89.7,0.9935299203569921
89.71000000000001,0.9935384055264336
89.72,0.9935468906958627
89.73,0.9935553758652966
89.74,0.9935638610347228
89.75,0.9935723462041599
89.76,0.9935808313735849
89.77,0.9935893165430174
89.78,0.9935978017124564
89.79,0.9936062868818852
89.8,0.9936147720513161
89.81,0.9936232572207461
89.82000000000001,0.9936317423901762
89.83,0.9936402275596082
89.84,0.9936487127290411
89.85000000000001,0.993657197898477
89.86,0.9936656830679064
89.87,0.9936741682373427
89.88,0.9936826534067771
89.89,0.993691138576202
89.9,0.9936996237456329
89.91,0.9937081089150694
89.92,0.9937165940844972
89.93,0.993725079253925
89.94,0.9937335644233526
89.95,0.9937420495927904
89.96000000000001,0.9937505347622251
89.97,0.9937590199316578
89.98,0.9937675051010918
89.99,0.9937759902705217
90,0.9937844754399584
90.01,0.9937929606093843
90.02,0.9938014457788164
90.03,0.9938099309482483
90.04,0.9938184161176813
90.05,0.9938269012871143
90.06,0.9938353864565469
90.07000000000001,0.9938438716259808
90.08,0.9938523567954048
90.09,0.9938608419648406
90.10000000000001,0.9938693271342732
90.11,0.9938778123037003
90.12,0.993886297473137
90.13,0.9938947826425685
90.14,0.9939032678119947
90.15,0.9939117529814291
90.16,0.9939202381508658
90.17,0.9939287233202961
90.18,0.9939372084897279
90.19,0.9939456936591591
90.2,0.9939541788285924
90.21000000000001,0.9939626639980198
90.22,0.9939711491674547
90.23,0.9939796343368841
90.24,0.9939881195063166
90.25,0.9939966046757476
90.26,0.994005089845181
90.27,0.9940135750146171
90.28,0.9940220601840483
90.29,0.9940305453534706
90.3,0.9940390305229109
90.31,0.9940475156923373
90.32000000000001,0.9940560008617682
90.33,0.9940644860312066
90.34,0.994072971200637
90.35000000000001,0.9940814563700765
90.36,0.9940899415394975
90.37,0.9940984267089319
90.38,0.9941069118783645
90.39,0.9941153970477971
90.4,0.9941238822172279
90.41,0.9941323673866584
90.42,0.9941408525560893
90.43,0.9941493377255252
90.44,0.994157822894953
90.45,0.9941663080643872
90.46000000000001,0.9941747932338217
90.47,0.9941832784032485
90.48,0.9941917635726764
90.49,0.994200248742112
90.5,0.994208733911543
90.51,0.9942172190809785
90.52,0.994225704250411
90.53,0.9942341894198384
90.54,0.9942426745892713
90.55,0.9942511597586989
90.56,0.9942596449281331
90.57000000000001,0.994268130097568
90.58,0.9942766152670055
90.59,0.9942851004364354
90.60000000000001,0.9942935856058689
90.61,0.994302070775296
90.62,0.9943105559447266
90.63,0.9943190411141559
90.64,0.9943275262835901
90.65,0.994336011453026
90.66,0.9943444966224608
90.67,0.9943529817918849
90.68,0.994361466961322
90.69,0.9943699521307536
90.7,0.9943784373001857
90.71000000000001,0.9943869224696187
90.72,0.9943954076390504
90.73,0.9944038928084838
90.74,0.99441237797791
90.75,0.9944208631473356
90.76,0.9944293483167748
90.77,0.9944378334862024
